Time,Center,Metric,Value
100.0,TraceDetection,TimeTotal,0.0
100.0,TraceDetection,NumTotal,1.0
100.0,TraceDetection,SystemResponseTime_Success,0.0
100.0,TraceDetection,BusyServers,1.0
100.0,TraceDetection,TimeQueue,0.0
100.0,TraceDetection,TimeService,0.0
100.0,TraceDetection,NumQueue,0.0
100.0,XRay,TimeTotal,47.52526483707479
100.0,XRay,NumTotal,3.0
100.0,XRay,SystemResponseTime_Success,0.0
100.0,XRay,BusyServers,3.0
100.0,XRay,TimeQueue,0.0
100.0,XRay,TimeService,47.52526483707479
100.0,XRay,NumQueue,0.0
100.0,CheckIn,TimeTotal,0.0
100.0,CheckIn,NumTotal,3.0
100.0,CheckIn,SystemResponseTime_Success,0.0
100.0,CheckIn,BusyServers,3.0
100.0,CheckIn,TimeQueue,0.0
100.0,CheckIn,TimeService,0.0
100.0,CheckIn,NumQueue,0.0
100.0,Varchi,TimeTotal,13.43674417175012
100.0,Varchi,NumTotal,0.0
100.0,Varchi,SystemResponseTime_Success,0.0
100.0,Varchi,BusyServers,0.0
100.0,Varchi,TimeQueue,0.0
100.0,Varchi,TimeService,13.43674417175012
100.0,Varchi,NumQueue,0.0
100.0,Recupero,TimeTotal,0.0
100.0,Recupero,NumTotal,2.0
100.0,Recupero,SystemResponseTime_Success,0.0
100.0,Recupero,BusyServers,2.0
100.0,Recupero,TimeQueue,0.0
100.0,Recupero,TimeService,0.0
100.0,Recupero,NumQueue,0.0
200.0,XRay,TimeTotal,52.096958788167626
200.0,XRay,NumTotal,4.0
200.0,XRay,SystemResponseTime_Success,157.6431669276837
200.0,XRay,BusyServers,4.0
200.0,XRay,TimeQueue,0.4536666810197403
200.0,XRay,TimeService,52.096958788167626
200.0,XRay,NumQueue,0.0
200.0,TraceDetection,TimeTotal,66.88423353812638
200.0,TraceDetection,NumTotal,1.0
200.0,TraceDetection,SystemResponseTime_Success,157.6431669276837
200.0,TraceDetection,BusyServers,1.0
200.0,TraceDetection,TimeQueue,0.0
200.0,TraceDetection,TimeService,66.88423353812638
200.0,TraceDetection,NumQueue,0.0
200.0,Recupero,TimeTotal,68.75325105806358
200.0,Recupero,NumTotal,7.0
200.0,Recupero,SystemResponseTime_Success,157.6431669276837
200.0,Recupero,BusyServers,7.0
200.0,Recupero,TimeQueue,0.0
200.0,Recupero,TimeService,68.75325105806358
200.0,Recupero,NumQueue,0.0
200.0,Varchi,TimeTotal,13.162457119365275
200.0,Varchi,NumTotal,1.0
200.0,Varchi,SystemResponseTime_Success,157.6431669276837
200.0,Varchi,BusyServers,1.0
200.0,Varchi,TimeQueue,0.0
200.0,Varchi,TimeService,13.162457119365275
200.0,Varchi,NumQueue,0.0
200.0,CheckIn,TimeTotal,94.9452880741306
200.0,CheckIn,NumTotal,5.0
200.0,CheckIn,SystemResponseTime_Success,157.6431669276837
200.0,CheckIn,BusyServers,5.0
200.0,CheckIn,TimeQueue,0.0
200.0,CheckIn,TimeService,94.9452880741306
200.0,CheckIn,NumQueue,0.0
300.0,Recupero,TimeTotal,101.10455261965356
300.0,Recupero,NumTotal,11.0
300.0,Recupero,SystemResponseTime_Success,192.76407710282405
300.0,Recupero,BusyServers,11.0
300.0,Recupero,TimeQueue,0.0
300.0,Recupero,TimeService,101.10455261965356
300.0,Recupero,NumQueue,0.0
300.0,CheckIn,TimeTotal,108.44232722939037
300.0,CheckIn,NumTotal,7.0
300.0,CheckIn,SystemResponseTime_Success,192.76407710282405
300.0,CheckIn,BusyServers,7.0
300.0,CheckIn,TimeQueue,0.0
300.0,CheckIn,TimeService,108.44232722939037
300.0,CheckIn,NumQueue,0.0
300.0,Varchi,TimeTotal,12.64091895502964
300.0,Varchi,NumTotal,4.0
300.0,Varchi,SystemResponseTime_Success,192.76407710282405
300.0,Varchi,BusyServers,3.0
300.0,Varchi,TimeQueue,0.281761098220034
300.0,Varchi,TimeService,12.563663676062573
300.0,Varchi,NumQueue,1.0
300.0,XRay,TimeTotal,51.127002590065395
300.0,XRay,NumTotal,5.0
300.0,XRay,SystemResponseTime_Success,192.76407710282405
300.0,XRay,BusyServers,5.0
300.0,XRay,TimeQueue,1.0637584252853807
300.0,XRay,TimeService,50.77415072705004
300.0,XRay,NumQueue,0.0
300.0,TraceDetection,TimeTotal,64.48373309436828
300.0,TraceDetection,NumTotal,0.0
300.0,TraceDetection,SystemResponseTime_Success,192.76407710282405
300.0,TraceDetection,BusyServers,0.0
300.0,TraceDetection,TimeQueue,0.0
300.0,TraceDetection,TimeService,64.48373309436828
300.0,TraceDetection,NumQueue,0.0
400.0,Varchi,TimeTotal,14.04896896897483
400.0,Varchi,NumTotal,1.0
400.0,Varchi,SystemResponseTime_Success,202.50100712310586
400.0,Varchi,BusyServers,1.0
400.0,Varchi,TimeQueue,1.3863231930921713
400.0,Varchi,TimeService,12.629638080809032
400.0,Varchi,NumQueue,0.0
400.0,XRay,TimeTotal,50.47584740163917
400.0,XRay,NumTotal,12.0
400.0,XRay,SystemResponseTime_Success,202.50100712310586
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,5.105352746833913
400.0,XRay,TimeService,49.23645801629995
400.0,XRay,NumQueue,6.0
400.0,TraceDetection,TimeTotal,64.48373309436828
400.0,TraceDetection,NumTotal,1.0
400.0,TraceDetection,SystemResponseTime_Success,202.50100712310586
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,0.0
400.0,TraceDetection,TimeService,64.48373309436828
400.0,TraceDetection,NumQueue,0.0
400.0,Recupero,TimeTotal,108.11485435422262
400.0,Recupero,NumTotal,11.0
400.0,Recupero,SystemResponseTime_Success,202.50100712310586
400.0,Recupero,BusyServers,11.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,108.11485435422262
400.0,Recupero,NumQueue,0.0
400.0,CheckIn,TimeTotal,101.21197373391531
400.0,CheckIn,NumTotal,4.0
400.0,CheckIn,SystemResponseTime_Success,202.50100712310586
400.0,CheckIn,BusyServers,4.0
400.0,CheckIn,TimeQueue,0.0
400.0,CheckIn,TimeService,101.21197373391531
400.0,CheckIn,NumQueue,0.0
500.0,Varchi,TimeTotal,15.283996692583992
500.0,Varchi,NumTotal,1.0
500.0,Varchi,SystemResponseTime_Success,221.1739789022526
500.0,Varchi,BusyServers,1.0
500.0,Varchi,TimeQueue,2.147424284678762
500.0,Varchi,TimeService,13.189541658227865
500.0,Varchi,NumQueue,0.0
500.0,CheckIn,TimeTotal,100.70330151645524
500.0,CheckIn,NumTotal,3.0
500.0,CheckIn,SystemResponseTime_Success,221.1739789022526
500.0,CheckIn,BusyServers,3.0
500.0,CheckIn,TimeQueue,0.0
500.0,CheckIn,TimeService,100.70330151645524
500.0,CheckIn,NumQueue,0.0
500.0,XRay,TimeTotal,59.17070680423035
500.0,XRay,NumTotal,17.0
500.0,XRay,SystemResponseTime_Success,221.1739789022526
500.0,XRay,BusyServers,6.0
500.0,XRay,TimeQueue,14.884598851841929
500.0,XRay,TimeService,49.94662094277581
500.0,XRay,NumQueue,11.0
500.0,TraceDetection,TimeTotal,73.32055952773507
500.0,TraceDetection,NumTotal,2.0
500.0,TraceDetection,SystemResponseTime_Success,221.1739789022526
500.0,TraceDetection,BusyServers,1.0
500.0,TraceDetection,TimeQueue,14.663009583392522
500.0,TraceDetection,TimeService,73.32055952773507
500.0,TraceDetection,NumQueue,1.0
500.0,Recupero,TimeTotal,114.07634956051614
500.0,Recupero,NumTotal,13.0
500.0,Recupero,SystemResponseTime_Success,221.1739789022526
500.0,Recupero,BusyServers,13.0
500.0,Recupero,TimeQueue,0.0
500.0,Recupero,TimeService,114.07634956051614
500.0,Recupero,NumQueue,0.0
600.0,CheckIn,TimeTotal,100.43723177892463
600.0,CheckIn,NumTotal,2.0
600.0,CheckIn,SystemResponseTime_Success,230.32728484146475
600.0,CheckIn,BusyServers,2.0
600.0,CheckIn,TimeQueue,0.0
600.0,CheckIn,TimeService,100.43723177892463
