Metric,NumBatch,Value
Nq_FastTrack,1,0.2563049584149256
Nq_FastTrack,2,0.22881771606302626
Nq_FastTrack,3,0.2562539861146377
Nq_FastTrack,4,0.23652161248920778
Nq_FastTrack,5,0.3138648750270563
Nq_FastTrack,6,0.25990058583899556
Nq_FastTrack,7,0.2688839430975088
Nq_FastTrack,8,0.26612007705360374
Nq_FastTrack,9,0.2379503036238355
Nq_FastTrack,10,0.19877447295274067
Nq_FastTrack,11,0.22676841941227907
Nq_FastTrack,12,0.4700651510576942
Nq_FastTrack,13,0.36312307419302126
Nq_FastTrack,14,0.20440819181913153
Nq_FastTrack,15,0.41406304071804545
Nq_FastTrack,16,0.28842197617638565
Nq_FastTrack,17,0.17465293974127175
Nq_FastTrack,18,0.24476868833201962
Nq_FastTrack,19,0.2106457591367214
Nq_FastTrack,20,0.29167590478189837
Nq_FastTrack,21,0.18934442633515255
Nq_FastTrack,22,0.3313093541401185
Nq_FastTrack,23,0.27725843325830263
Nq_FastTrack,24,0.22112189785779227
Nq_FastTrack,25,0.30471844229047224
Nq_FastTrack,26,0.1881996321297777
Nq_FastTrack,27,0.39690861228541113
Nq_FastTrack,28,0.26854004946256455
Nq_FastTrack,29,0.25231246641602995
Nq_FastTrack,30,0.25096482070858883
Nq_FastTrack,31,0.2298956077952157
Nq_FastTrack,32,0.3606905418902098
Nq_FastTrack,33,0.3032759619482083
Nq_FastTrack,34,0.2657029754854075
Nq_FastTrack,35,0.27208105034022095
Nq_FastTrack,36,0.22226168066202429
Nq_FastTrack,37,0.26632503078876185
Nq_FastTrack,38,0.24886000393662086
Nq_FastTrack,39,0.26606168802695557
Nq_FastTrack,40,0.223357906217402
Nq_FastTrack,41,0.23947829773179113
Nq_FastTrack,42,0.25244922233221795
Nq_FastTrack,43,0.3806557581685053
Nq_FastTrack,44,0.24855664586930343
Nq_FastTrack,45,0.23955578478512274
Nq_FastTrack,46,0.2550916073030143
Nq_FastTrack,47,0.18245148160323119
Nq_FastTrack,48,0.23626128501664104
Nq_FastTrack,49,0.20867577780965596
Nq_FastTrack,50,0.2652529380910062
Nq_FastTrack,51,0.35153120898203055
Nq_FastTrack,52,0.2049882050147068
Nq_FastTrack,53,0.3350651280487145
Nq_FastTrack,54,0.36094576908553466
Nq_FastTrack,55,0.20712656709779861
Nq_FastTrack,56,0.2717765436759231
Nq_FastTrack,57,0.18476639242566076
Nq_FastTrack,58,0.24037625043817373
Nq_FastTrack,59,0.2450940089410847
Nq_FastTrack,60,0.23494510871832178
Nq_FastTrack,61,0.35808186984048
Nq_FastTrack,62,0.29884568172366766
Nq_FastTrack,63,0.2819653039251627
Nq_FastTrack,64,0.29585516840381765
Nq_FastTrack,65,0.25298404321779283
Nq_FastTrack,66,0.25490803298163267
Nq_FastTrack,67,0.23982802682064358
Nq_FastTrack,68,0.24448191372072914
Nq_FastTrack,69,0.2555103302596792
Nq_FastTrack,70,0.24383036431065547
Nq_FastTrack,71,0.258582517670049
Nq_FastTrack,72,0.18560322942217214
Nq_FastTrack,73,0.21591234362994813
Nq_FastTrack,74,0.2849329009007418
Nq_FastTrack,75,0.262990226971016
Nq_FastTrack,76,0.2218611570633774
Nq_FastTrack,77,0.2325280991144618
Nq_FastTrack,78,0.22387998159207903
Nq_FastTrack,79,0.25438332825947224
Nq_FastTrack,80,0.24612561443362763
Nq_FastTrack,81,0.2637050872156853
Nq_FastTrack,82,0.24123445476229544
Nq_FastTrack,83,0.19172895008728102
Nq_FastTrack,84,0.1944097061184624
Nq_FastTrack,85,0.23714409136598824
Nq_FastTrack,86,0.27018849111658777
Nq_FastTrack,87,0.2568735991574014
Nq_FastTrack,88,0.37315501824807
Nq_FastTrack,89,0.32565026367990746
Nq_FastTrack,90,0.2533832682664151
Nq_FastTrack,91,0.23090897235103502
Nq_FastTrack,92,0.27165581158391616
Nq_FastTrack,93,0.26599681190074953
Nq_FastTrack,94,0.24611835565962867
Nq_FastTrack,95,0.256330315732693
Nq_FastTrack,96,0.2648054708557333
Ts_Varchi,1,20.430523318688284
Ts_Varchi,2,19.932966408547117
Ts_Varchi,3,20.47131307099328
Ts_Varchi,4,20.02719597596193
Ts_Varchi,5,20.704638690849727
Ts_Varchi,6,20.157112092874335
Ts_Varchi,7,19.959144129669074
Ts_Varchi,8,20.375495592753186
Ts_Varchi,9,21.149291132565715
Ts_Varchi,10,20.548862602618115
Ts_Varchi,11,20.762880283997273
Ts_Varchi,12,20.29904091775437
Ts_Varchi,13,20.062227631378672
Ts_Varchi,14,20.59246043140237
Ts_Varchi,15,19.97714774732422
Ts_Varchi,16,20.677720037747726
Ts_Varchi,17,20.95922396548547
Ts_Varchi,18,20.34466409634142
Ts_Varchi,19,20.80419607620896
Ts_Varchi,20,20.61026636082544
Ts_Varchi,21,20.27398168051678
Ts_Varchi,22,20.770517381246357
Ts_Varchi,23,20.80857737951767
Ts_Varchi,24,20.038358027570993
Ts_Varchi,25,20.097334051991844
Ts_Varchi,26,20.311492413464887
Ts_Varchi,27,21.09003056505899
Ts_Varchi,28,21.055462740603307
Ts_Varchi,29,20.480100256985775
Ts_Varchi,30,20.44439613666699
Ts_Varchi,31,20.879220474678625
Ts_Varchi,32,20.33984725103456
Ts_Varchi,33,19.92275525009905
Ts_Varchi,34,20.593522429361798
Ts_Varchi,35,21.295291885096393
Ts_Varchi,36,21.759591154506673
Ts_Varchi,37,21.15676648183699
Ts_Varchi,38,20.845673711315506
Ts_Varchi,39,21.261465833017912
Ts_Varchi,40,20.195097487172568
Ts_Varchi,41,20.19009494358082
Ts_Varchi,42,20.379837053149497
Ts_Varchi,43,20.80048480975389
Ts_Varchi,44,20.925451033948534
Ts_Varchi,45,21.552538938564034
Ts_Varchi,46,20.49270463880422
Ts_Varchi,47,20.77033958004268
Ts_Varchi,48,21.52263341017021
Ts_Varchi,49,19.725429411979846
Ts_Varchi,50,20.82294491268425
Ts_Varchi,51,20.529607259705113
Ts_Varchi,52,19.896613374863282
Ts_Varchi,53,20.820262902038586
Ts_Varchi,54,19.56407686391149
Ts_Varchi,55,21.38303326942793
Ts_Varchi,56,20.676793622949994
Ts_Varchi,57,21.132313366259634
Ts_Varchi,58,20.33393784867992
Ts_Varchi,59,20.447000306724846
Ts_Varchi,60,20.27464782593425
Ts_Varchi,61,20.69551677500659
Ts_Varchi,62,20.24056528717747
Ts_Varchi,63,20.313153284250575
Ts_Varchi,64,21.113815504173033
Ts_Varchi,65,20.726700920076542
Ts_Varchi,66,20.98403000936022
Ts_Varchi,67,20.784074961547674
Ts_Varchi,68,20.75059909815652
Ts_Varchi,69,20.562156077457217
Ts_Varchi,70,20.756046852015857
Ts_Varchi,71,19.632776283535296
Ts_Varchi,72,20.358390138681475
Ts_Varchi,73,20.641041764556604
Ts_Varchi,74,20.70143255895366
Ts_Varchi,75,20.33286190191532
Ts_Varchi,76,21.66722418001122
Ts_Varchi,77,20.75817859830363
Ts_Varchi,78,20.94260042465434
Ts_Varchi,79,20.238286999455994
Ts_Varchi,80,20.806122908729918
Ts_Varchi,81,21.011105009025453
Ts_Varchi,82,20.265589201061974
Ts_Varchi,83,20.659160893399772
Ts_Varchi,84,20.413970123233675
Ts_Varchi,85,20.30636324217668
Ts_Varchi,86,20.451501836517235
Ts_Varchi,87,21.029365709964704
Ts_Varchi,88,20.316390304087825
Ts_Varchi,89,20.758652474492663
Ts_Varchi,90,20.332252842007005
Ts_Varchi,91,20.51356494420303
Ts_Varchi,92,21.215872500806668
Ts_Varchi,93,20.309998765375994
Ts_Varchi,94,21.494824983832682
Ts_Varchi,95,20.80231044162938
Ts_Varchi,96,20.419656962516214
Tq_Varchi,1,1.5608247935348831
Tq_Varchi,2,1.3722788870206073
Tq_Varchi,3,1.5996114365237606
Tq_Varchi,4,1.4247755900871397
Tq_Varchi,5,1.7757259497796218
Tq_Varchi,6,1.4219643590732394
Tq_Varchi,7,1.4522790958695393
Tq_Varchi,8,1.58012466841532
