Time,Center,Metric,Value
400.0,XRay,TimeTotal,64.2380440498876
400.0,XRay,NumTotal,17.0
400.0,XRay,SystemResponseTime_Success,199.13183771764614
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,24.615890904123756
400.0,XRay,TimeService,48.90068305995369
400.0,XRay,NumQueue,11.0
400.0,CheckIn,TimeTotal,106.26789790544122
400.0,CheckIn,NumTotal,7.0
400.0,CheckIn,SystemResponseTime_Success,199.13183771764614
400.0,CheckIn,BusyServers,7.0
400.0,CheckIn,TimeQueue,0.5210730265395295
400.0,CheckIn,TimeService,106.26789790544122
400.0,CheckIn,NumQueue,0.0
400.0,TraceDetection,TimeTotal,66.19102431107969
400.0,TraceDetection,NumTotal,2.0
400.0,TraceDetection,SystemResponseTime_Success,199.13183771764614
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,18.998883964395446
400.0,TraceDetection,TimeService,59.64848753764327
400.0,TraceDetection,NumQueue,1.0
400.0,Varchi,TimeTotal,17.075659603409903
400.0,Varchi,NumTotal,6.0
400.0,Varchi,SystemResponseTime_Success,199.13183771764614
400.0,Varchi,BusyServers,4.0
400.0,Varchi,TimeQueue,3.3844014629052026
400.0,Varchi,TimeService,13.55465080812609
400.0,Varchi,NumQueue,2.0
400.0,Recupero,TimeTotal,119.46789792551655
400.0,Recupero,NumTotal,14.0
400.0,Recupero,SystemResponseTime_Success,199.13183771764614
400.0,Recupero,BusyServers,14.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,119.46789792551655
400.0,Recupero,NumQueue,0.0
800.0,XRay,TimeTotal,119.65222558843756
800.0,XRay,NumTotal,27.0
800.0,XRay,SystemResponseTime_Success,287.4253424337084
800.0,XRay,BusyServers,6.0
800.0,XRay,TimeQueue,78.65311176836877
800.0,XRay,TimeService,46.99264083667363
800.0,XRay,NumQueue,21.0
800.0,Varchi,TimeTotal,16.209582638338343
800.0,Varchi,NumTotal,6.0
800.0,Varchi,SystemResponseTime_Success,287.4253424337084
800.0,Varchi,BusyServers,3.0
800.0,Varchi,TimeQueue,2.911576423456592
800.0,Varchi,TimeService,13.290374628068454
800.0,Varchi,NumQueue,3.0
800.0,TraceDetection,TimeTotal,88.41440198915424
800.0,TraceDetection,NumTotal,0.0
800.0,TraceDetection,SystemResponseTime_Success,287.4253424337084
800.0,TraceDetection,BusyServers,0.0
800.0,TraceDetection,TimeQueue,27.34600885718767
800.0,TraceDetection,TimeService,61.06839313196657
800.0,TraceDetection,NumQueue,0.0
800.0,Recupero,TimeTotal,124.2143568094156
800.0,Recupero,NumTotal,12.0
800.0,Recupero,SystemResponseTime_Success,287.4253424337084
800.0,Recupero,BusyServers,12.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,124.2143568094156
800.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,110.95957820826779
800.0,CheckIn,NumTotal,2.0
800.0,CheckIn,SystemResponseTime_Success,287.4253424337084
800.0,CheckIn,BusyServers,2.0
800.0,CheckIn,TimeQueue,0.34738201769301963
800.0,CheckIn,TimeService,110.58978444749776
800.0,CheckIn,NumQueue,0.0
1200.0,Recupero,TimeTotal,125.66764383271529
