Metric,Mean,Width,Min,Max,Autocorr
Nq_CheckIn,0.19811348564951503,0.00963629467677665,0.18847719097273838,0.20774978032629168,-0.027915423481195356
Nq_Recupero,0.0,0.0,0.0,0.0,0.0
Nq_TraceDetection,1.0540676198930754,0.06839929918958754,0.9856683207034879,1.122466919082663,-0.026628689265163645
Nq_Varchi,0.36745630418638886,0.002537568018164683,0.3649187361682242,0.36999387220455354,-0.004419334173266979
Nq_XRay,225.84076885031268,12.045763309180927,213.79500554113176,237.8865321594936,0.06074327751562348
Ns_CheckIn,5.341655592089301,0.03128037083999845,5.310375221249303,5.3729359629293,-0.07478135103653508
Ns_Recupero,14.872714987130047,0.024252810479053782,14.848462176650994,14.8969677976091,0.0664328982088211
Ns_TraceDetection,1.7905940717572084,0.07261833897346469,1.7179757327837437,1.8632124107306731,-0.018107820836881425
Ns_Varchi,2.086472011120331,0.006960998739918523,2.0795110123804124,2.0934330098602496,0.05487769563701003
Ns_XRay,231.75852503823953,12.04495547478469,219.71356956345483,243.80348051302423,0.06071579232712664
X_CheckIn,5.143542106439786,0.024105769388774193,5.119436337051011,5.1676478758285604,-0.11830268655513469
X_Recupero,14.872714987130047,0.024252810479053782,14.848462176650994,14.8969677976091,0.0664328982088211
X_TraceDetection,0.7365264518641332,0.005918064546791298,0.7306083873173419,0.7424445164109246,0.08388071186120344
X_Varchi,1.7190157069339427,0.004749723234221823,1.714265983699721,1.7237654301681644,0.05650043075979217
X_XRay,5.917756187927083,0.005885956963906334,5.911870230963176,5.923642144890989,0.12779955329889658
