Metric,Mean,Width,Min,Max,Autocorr
S_CheckIn,104.71168914183271,0.09898764856600827,104.6127014932667,104.81067679039872,-0.139464679231928
S_Recupero,125.29916520032589,0.08274360538076238,125.21642159494513,125.38190880570664,0.07975429498232472
S_TraceDetection,61.48740739501274,0.1434193089508072,61.343988086061934,61.63082670396354,-0.153945690586498
S_Varchi,13.537660365315455,0.008804862802223928,13.528855502513231,13.546465228117679,-0.013449510683445336
S_XRay,49.75458681577359,0.04641715182771609,49.708169663945874,49.80100396760131,0.1069764643429034
SystemResponseTime_Success,2147.872381826236,101.98768790677151,2045.8846939194646,2249.8600697330075,0.06326796598213778
Tq_CheckIn,4.025155986654423,0.18487339151135163,3.840282595143071,4.210029378165775,-0.026606280214431184
Tq_Recupero,0.0,0.0,0.0,0.0,0.0
Tq_TraceDetection,87.63772119915372,5.119723380588186,82.51799781856553,92.7574445797419,-0.0463893116763298
Tq_Varchi,2.8934588736448794,0.014567277409728675,2.878891596235151,2.908026151054608,-0.05701991652541933
Tq_XRay,1899.323151117259,101.8976744175858,1797.425476699673,2001.2208255348448,0.06284559852309395
Ts_CheckIn,108.73684512848716,0.2145872139537884,108.52225791453337,108.95143234244095,0.07294778056813281
Ts_Recupero,125.29916520032589,0.08274360538076238,125.21642159494513,125.38190880570664,0.07975429498232472
Ts_TraceDetection,149.12512859416643,5.155484751442064,143.96964384272437,154.2806133456085,-0.04848983434685923
Ts_Varchi,16.43111923896033,0.018380802567976334,16.412738436392356,16.449500041528307,0.025193126820298006
Ts_XRay,1949.0777379330332,101.90711208716715,1847.170625845866,2050.9848500202,0.06285401795037579
