Time,Center,Metric,Value
400.0,XRay,TimeTotal,79.35690339629744
400.0,XRay,NumTotal,21.0
400.0,XRay,SystemResponseTime_Success,221.49106939851313
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,33.033297991415246
400.0,XRay,TimeService,51.878649688550716
400.0,XRay,NumQueue,15.0
400.0,CheckIn,TimeTotal,108.62533279492642
400.0,CheckIn,NumTotal,10.0
400.0,CheckIn,SystemResponseTime_Success,221.49106939851313
400.0,CheckIn,BusyServers,8.0
400.0,CheckIn,TimeQueue,6.817736496903353
400.0,CheckIn,TimeService,105.16342920101546
400.0,CheckIn,NumQueue,2.0
400.0,TraceDetection,TimeTotal,87.2700503322481
400.0,TraceDetection,NumTotal,0.0
400.0,TraceDetection,SystemResponseTime_Success,221.49106939851313
400.0,TraceDetection,BusyServers,0.0
400.0,TraceDetection,TimeQueue,30.588525214645443
400.0,TraceDetection,TimeService,56.68152511760266
400.0,TraceDetection,NumQueue,0.0
400.0,Varchi,TimeTotal,14.46584110933837
400.0,Varchi,NumTotal,0.0
400.0,Varchi,SystemResponseTime_Success,221.49106939851313
400.0,Varchi,BusyServers,0.0
400.0,Varchi,TimeQueue,0.9091840392052934
400.0,Varchi,TimeService,13.556657070133076
400.0,Varchi,NumQueue,0.0
400.0,Recupero,TimeTotal,112.68868395308607
400.0,Recupero,NumTotal,14.0
400.0,Recupero,SystemResponseTime_Success,221.49106939851313
400.0,Recupero,BusyServers,14.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,112.68868395308607
400.0,Recupero,NumQueue,0.0
800.0,Varchi,TimeTotal,14.000308630141934
800.0,Varchi,NumTotal,1.0
800.0,Varchi,SystemResponseTime_Success,301.06158248192173
800.0,Varchi,BusyServers,1.0
800.0,Varchi,TimeQueue,0.5688941844325075
800.0,Varchi,TimeService,13.42599640585769
800.0,Varchi,NumQueue,0.0
800.0,XRay,TimeTotal,137.68185251790663
800.0,XRay,NumTotal,30.0
800.0,XRay,SystemResponseTime_Success,301.06158248192173
800.0,XRay,BusyServers,6.0
800.0,XRay,TimeQueue,90.73168520565297
800.0,XRay,TimeService,54.343703054560905
800.0,XRay,NumQueue,24.0
800.0,TraceDetection,TimeTotal,69.88987622481768
800.0,TraceDetection,NumTotal,0.0
800.0,TraceDetection,SystemResponseTime_Success,301.06158248192173
800.0,TraceDetection,BusyServers,0.0
800.0,TraceDetection,TimeQueue,12.235410085858177
800.0,TraceDetection,TimeService,57.654466138959506
800.0,TraceDetection,NumQueue,0.0
800.0,Recupero,TimeTotal,117.53331578946508
800.0,Recupero,NumTotal,13.0
800.0,Recupero,SystemResponseTime_Success,301.06158248192173
800.0,Recupero,BusyServers,13.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,117.53331578946508
