Time,Center,Metric,Value
400.0,XRay,TimeTotal,54.25541218337245
400.0,XRay,NumTotal,7.0
400.0,XRay,SystemResponseTime_Success,233.08344597630816
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,8.595531719808413
400.0,XRay,TimeService,47.18870695603601
400.0,XRay,NumQueue,1.0
400.0,CheckIn,TimeTotal,108.09977269134292
400.0,CheckIn,NumTotal,1.0
400.0,CheckIn,SystemResponseTime_Success,233.08344597630816
400.0,CheckIn,BusyServers,1.0
400.0,CheckIn,TimeQueue,8.992639871963247
400.0,CheckIn,TimeService,98.69837646156317
400.0,CheckIn,NumQueue,0.0
400.0,TraceDetection,TimeTotal,58.0516662955332
400.0,TraceDetection,NumTotal,1.0
400.0,TraceDetection,SystemResponseTime_Success,233.08344597630816
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,6.653998541947132
400.0,TraceDetection,TimeService,58.0516662955332
400.0,TraceDetection,NumQueue,0.0
400.0,Varchi,TimeTotal,12.746906147004427
400.0,Varchi,NumTotal,0.0
400.0,Varchi,SystemResponseTime_Success,233.08344597630816
400.0,Varchi,BusyServers,0.0
400.0,Varchi,TimeQueue,0.13840889314867583
400.0,Varchi,TimeService,12.608497253855752
400.0,Varchi,NumQueue,0.0
400.0,Recupero,TimeTotal,117.34748642652956
400.0,Recupero,NumTotal,14.0
400.0,Recupero,SystemResponseTime_Success,233.08344597630816
400.0,Recupero,BusyServers,14.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,117.34748642652956
400.0,Recupero,NumQueue,0.0
800.0,Varchi,TimeTotal,14.158110894582036
800.0,Varchi,NumTotal,2.0
800.0,Varchi,SystemResponseTime_Success,250.88345073331064
800.0,Varchi,BusyServers,2.0
800.0,Varchi,TimeQueue,0.8897065783168596
800.0,Varchi,TimeService,13.250059850732873
800.0,Varchi,NumQueue,0.0
800.0,XRay,TimeTotal,70.16913348361064
800.0,XRay,NumTotal,24.0
800.0,XRay,SystemResponseTime_Success,250.88345073331064
800.0,XRay,BusyServers,6.0
800.0,XRay,TimeQueue,25.79096152970378
800.0,XRay,TimeService,52.12627088351978
800.0,XRay,NumQueue,18.0
800.0,TraceDetection,TimeTotal,66.31124030916538
800.0,TraceDetection,NumTotal,0.0
800.0,TraceDetection,SystemResponseTime_Success,250.88345073331064
800.0,TraceDetection,BusyServers,0.0
800.0,TraceDetection,TimeQueue,7.675834558982636
800.0,TraceDetection,TimeService,58.63540575018275
800.0,TraceDetection,NumQueue,0.0
800.0,Recupero,TimeTotal,122.71618340063557
800.0,Recupero,NumTotal,14.0
800.0,Recupero,SystemResponseTime_Success,250.88345073331064
800.0,Recupero,BusyServers,14.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,122.71618340063557
800.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,102.52925129251807
800.0,CheckIn,NumTotal,5.0
800.0,CheckIn,SystemResponseTime_Success,250.88345073331064
800.0,CheckIn,BusyServers,5.0
800.0,CheckIn,TimeQueue,4.896535234618295
800.0,CheckIn,TimeService,97.03557761465366
800.0,CheckIn,NumQueue,0.0
1200.0,Recupero,TimeTotal,120.6869072871272
1200.0,Recupero,NumTotal,13.0
1200.0,Recupero,SystemResponseTime_Success,293.0652923174071
1200.0,Recupero,BusyServers,13.0
1200.0,Recupero,TimeQueue,0.0
1200.0,Recupero,TimeService,120.6869072871272
1200.0,Recupero,NumQueue,0.0
1200.0,CheckIn,TimeTotal,99.2411624008753
1200.0,CheckIn,NumTotal,3.0
1200.0,CheckIn,SystemResponseTime_Success,293.0652923174071
1200.0,CheckIn,BusyServers,3.0
1200.0,CheckIn,TimeQueue,3.412736678673357
1200.0,CheckIn,TimeService,95.66591445178892
1200.0,CheckIn,NumQueue,0.0
1200.0,Varchi,TimeTotal,13.808315127238014
1200.0,Varchi,NumTotal,4.0
1200.0,Varchi,SystemResponseTime_Success,293.0652923174071
1200.0,Varchi,BusyServers,4.0
1200.0,Varchi,TimeQueue,0.6002320485303149
1200.0,Varchi,TimeService,13.192182891991667
1200.0,Varchi,NumQueue,0.0
1200.0,XRay,TimeTotal,121.21513382796293
1200.0,XRay,NumTotal,31.0
1200.0,XRay,SystemResponseTime_Success,293.0652923174071
1200.0,XRay,BusyServers,6.0
1200.0,XRay,TimeQueue,75.51991974835282
1200.0,XRay,TimeService,51.57739204029882
1200.0,XRay,NumQueue,25.0
1200.0,TraceDetection,TimeTotal,91.50149110202314
1200.0,TraceDetection,NumTotal,3.0
1200.0,TraceDetection,SystemResponseTime_Success,293.0652923174071
1200.0,TraceDetection,BusyServers,1.0
1200.0,TraceDetection,TimeQueue,34.06398905491668
1200.0,TraceDetection,TimeService,62.29556912254053
1200.0,TraceDetection,NumQueue,2.0
1600.0,CheckIn,TimeTotal,100.18264111886045
1600.0,CheckIn,NumTotal,7.0
1600.0,CheckIn,SystemResponseTime_Success,336.86347047327706
1600.0,CheckIn,BusyServers,7.0
1600.0,CheckIn,TimeQueue,2.5889726527866843
1600.0,CheckIn,TimeService,97.36713335895493
1600.0,CheckIn,NumQueue,0.0
