Metric,Mean,Width,Min,Max,Autocorr
Nq_CheckIn,0.5275810250083826,0.03143946903604554,0.496141555972337,0.5590204940444281,-0.15391315331527544
Nq_FastTrack,0.262006240015841,0.010861000299242472,0.2511452397165985,0.27286724031508347,0.010803000819464783
Nq_Recupero,0.0,0.0,0.0,0.0,0.0
Nq_TraceDetection,0.06836778050063703,0.0019678038172244133,0.06639997668341262,0.07033558431786145,0.016770245499481362
Nq_Varchi,0.22928030968695415,0.010716121018269086,0.21856418866868507,0.23999643070522322,0.06137877769103349
Nq_XRay,0.48003872367227013,0.03514858152162506,0.44489014215064504,0.5151873051938952,-0.01842506795490937
Ns_CheckIn,6.436973110491164,0.06099521187135477,6.3759778986198095,6.497968322362518,-0.16194363595589958
Ns_FastTrack,2.0504931209206574,0.019300759320033223,2.031192361600624,2.0697938802406908,-0.04282987368928191
Ns_Recupero,15.310992782426714,0.0996633570389069,15.211329425387808,15.41065613946562,-0.07091389497173509
Ns_TraceDetection,0.832479811615438,0.006218901209019566,0.8262609104064185,0.8386987128244576,0.0014855906872338624
Ns_Varchi,2.6323032008373057,0.025146816799326833,2.607156384037979,2.6574500176366325,-0.01976163558729931
Ns_XRay,4.843624563553523,0.06306913656442997,4.7805554269890935,4.906693700117953,-0.05111754422705353
S_CheckIn,119.7046842995028,0.21533234362112738,119.48935195588167,119.92001664312393,-0.03562473491284385
S_FastTrack,42.62093711424327,0.06281734514685323,42.558119769096415,42.68375445939012,-0.07984485264187575
S_Recupero,119.89899985602057,0.16074593538616472,119.7382539206344,120.05974579140673,0.04043402092553321
S_TraceDetection,59.833528304387954,0.08356914608664535,59.74995915830131,59.9170974504746,0.09823188182738095
S_Varchi,18.81625212834393,0.03637171370508388,18.779880414638846,18.852623842049013,-0.14098424775924256
S_XRay,51.09220680395271,0.0707249274761505,51.021481876476564,51.16293173142886,-0.09642636438936196
Tq_CheckIn,10.64201636452909,0.5961643790036092,10.04585198552548,11.238180743532698,-0.14890234179168269
Tq_FastTrack,6.227089884905994,0.2348582571365892,5.992231627769405,6.4619481420425835,0.038315225185414234
Tq_Recupero,0.0,0.0,0.0,0.0,0.0
Tq_TraceDetection,5.34634494757286,0.1392682545728108,5.207076693000049,5.485613202145672,0.022519217765534644
Tq_Varchi,1.788043999683575,0.07635381252711379,1.7116901871564614,1.8643978122106888,0.06262690739254465
Tq_XRay,5.575651575552487,0.37080951052552474,5.204842065026963,5.946461086078012,-0.009776139876481254
Ts_CheckIn,130.3466242261026,0.6592782594446975,129.6873459666579,131.0059024855473,-0.1445815035234506
Ts_FastTrack,48.848050834775755,0.25353644081315363,48.5945143939626,49.10158727558891,0.0504669469425369
Ts_Recupero,119.89899985602057,0.16074593538616472,119.7382539206344,120.05974579140673,0.04043402092553321
Ts_TraceDetection,65.17993843059382,0.15973408594908445,65.02020434464474,65.3396725165429,0.06435851132455907
Ts_Varchi,20.604299513450556,0.0897574008695721,20.514542112580983,20.69405691432013,0.00408244158920259
Ts_XRay,56.668183183989896,0.39627523201140685,56.27190795197849,57.0644584160013,-0.033014505341106774
X_CheckIn,5.909392085482781,0.03617802261030941,5.873214062872472,5.945570108093091,-0.1394333264384913
X_FastTrack,1.7884868809048164,0.01049086457962604,1.7779960163251904,1.7989777454844424,-0.0043556327803812205
X_Recupero,0.0,0.0,0.0,0.0,0.0
X_TraceDetection,0.764112031114801,0.004990831432421582,0.7591211996823793,0.7691028625472226,-0.0033192163404555477
X_Varchi,2.4030228911503517,0.016417964667941196,2.3866049264824105,2.419440855818293,-0.07151174091013553
X_XRay,4.363585839881253,0.031549407001542476,4.33203643287971,4.395135246882796,-0.07675483210121022
