Metric,NumBatch,Value
Nq_FastTrack,75,0.5841881639364767
Nq_FastTrack,76,0.6092195668903335
Nq_FastTrack,77,0.4681248428710438
Nq_FastTrack,78,0.5324163461005746
Nq_FastTrack,79,0.602360665268927
Nq_FastTrack,80,0.4912400501656982
Nq_FastTrack,81,0.5833885447322955
Nq_FastTrack,82,0.6740382375633396
Nq_FastTrack,83,0.7113730362391526
Nq_FastTrack,84,0.709902343378621
Nq_FastTrack,85,0.7153861719988143
Nq_FastTrack,86,0.5432762955575585
Nq_FastTrack,87,0.47593846631378994
Nq_FastTrack,88,0.6111194214491015
Nq_FastTrack,89,0.4923051135683782
Nq_FastTrack,90,0.5377547921178294
Nq_FastTrack,91,0.624723995614555
Nq_FastTrack,92,0.5687244512417383
Nq_FastTrack,93,0.6849030776425309
Nq_FastTrack,94,0.5417997332913645
Nq_FastTrack,95,0.5323417106628943
Nq_FastTrack,96,0.5660205478969127
Ts_Varchi,1,20.430523318688284
Ts_Varchi,2,19.932966408547117
Ts_Varchi,3,20.47131307099328
Ts_Varchi,4,20.02719597596193
Ts_Varchi,5,20.704638690849727
Ts_Varchi,6,20.157112092874335
Ts_Varchi,7,19.959144129669074
Ts_Varchi,8,20.375495592753186
Ts_Varchi,9,21.149291132565715
Ts_Varchi,10,20.548862602618115
Ts_Varchi,11,20.762880283997273
Ts_Varchi,12,20.29904091775437
Ts_Varchi,13,20.062227631378672
Ts_Varchi,14,20.59246043140237
Ts_Varchi,15,19.97714774732422
Ts_Varchi,16,20.677720037747726
Ts_Varchi,17,20.95922396548547
Ts_Varchi,18,20.34466409634142
Ts_Varchi,19,20.80419607620896
Ts_Varchi,20,20.61026636082544
Ts_Varchi,21,20.27398168051678
Ts_Varchi,22,20.770517381246357
Ts_Varchi,23,20.80857737951767
Ts_Varchi,24,20.038358027570993
Ts_Varchi,25,20.097334051991844
Ts_Varchi,26,20.311492413464887
Ts_Varchi,27,21.09003056505899
Ts_Varchi,28,21.055462740603307
Ts_Varchi,29,20.480100256985775
Ts_Varchi,30,20.44439613666699
Ts_Varchi,31,20.879220474678625
Ts_Varchi,32,20.33984725103456
Ts_Varchi,33,19.92275525009905
Ts_Varchi,34,20.593522429361798
Ts_Varchi,35,21.295291885096393
Ts_Varchi,36,21.759591154506673
Ts_Varchi,37,21.15676648183699
Ts_Varchi,38,20.845673711315506
Ts_Varchi,39,21.261465833017912
Ts_Varchi,40,20.195097487172568
Ts_Varchi,41,20.19009494358082
Ts_Varchi,42,20.379837053149497
Ts_Varchi,43,20.80048480975389
Ts_Varchi,44,20.925451033948534
Ts_Varchi,45,21.552538938564034
Ts_Varchi,46,20.49270463880422
Ts_Varchi,47,20.77033958004268
Ts_Varchi,48,21.52263341017021
Ts_Varchi,49,19.725429411979846
Ts_Varchi,50,20.82294491268425
Ts_Varchi,51,20.529607259705113
Ts_Varchi,52,19.896613374863282
Ts_Varchi,53,20.820262902038586
Ts_Varchi,54,19.56407686391149
Ts_Varchi,55,21.38303326942793
Ts_Varchi,56,20.676793622949994
Ts_Varchi,57,21.132313366259634
Ts_Varchi,58,20.33393784867992
Ts_Varchi,59,20.447000306724846
Ts_Varchi,60,20.27464782593425
Ts_Varchi,61,20.69551677500659
Ts_Varchi,62,20.24056528717747
Ts_Varchi,63,20.313153284250575
Ts_Varchi,64,21.113815504173033
Ts_Varchi,65,20.726700920076542
Ts_Varchi,66,20.98403000936022
Ts_Varchi,67,20.784074961547674
Ts_Varchi,68,20.75059909815652
Ts_Varchi,69,20.562156077457217
Ts_Varchi,70,20.756046852015857
Ts_Varchi,71,19.632776283535296
Ts_Varchi,72,20.358390138681475
Ts_Varchi,73,20.641041764556604
Ts_Varchi,74,20.70143255895366
Ts_Varchi,75,20.33286190191532
Ts_Varchi,76,21.66722418001122
Ts_Varchi,77,20.75817859830363
Ts_Varchi,78,20.94260042465434
Ts_Varchi,79,20.238286999455994
Ts_Varchi,80,20.806122908729918
Ts_Varchi,81,21.011105009025453
Ts_Varchi,82,20.265589201061974
Ts_Varchi,83,20.659160893399772
Ts_Varchi,84,20.413970123233675
Ts_Varchi,85,20.30636324217668
Ts_Varchi,86,20.451501836517235
Ts_Varchi,87,21.029365709964704
Ts_Varchi,88,20.316390304087825
Ts_Varchi,89,20.758652474492663
Ts_Varchi,90,20.332252842007005
Ts_Varchi,91,20.51356494420303
Ts_Varchi,92,21.215872500806668
Ts_Varchi,93,20.309998765375994
Ts_Varchi,94,21.494824983832682
Ts_Varchi,95,20.80231044162938
Ts_Varchi,96,20.419656962516214
Tq_Varchi,1,1.5608247935348831
Tq_Varchi,2,1.3722788870206073
Tq_Varchi,3,1.5996114365237606
Tq_Varchi,4,1.4247755900871397
Tq_Varchi,5,1.7757259497796218
Tq_Varchi,6,1.4219643590732394
Tq_Varchi,7,1.4522790958695393
Tq_Varchi,8,1.58012466841532
Tq_Varchi,9,2.2434407947240187
Tq_Varchi,10,1.6786226813007208
Tq_Varchi,11,1.7601819356242974
Tq_Varchi,12,1.8048050832362714
Tq_Varchi,13,1.3022496166781345
Tq_Varchi,14,2.0476849230410017
Tq_Varchi,15,0.9552630329277977
Tq_Varchi,16,1.9191018802796425
Tq_Varchi,17,1.8208267907015923
Tq_Varchi,18,1.206873201740243
Tq_Varchi,19,2.1282941334992453
Tq_Varchi,20,1.528763362258124
Tq_Varchi,21,1.507366093652672
Tq_Varchi,22,1.8629300585001218
Tq_Varchi,23,1.8321580600145764
Tq_Varchi,24,1.4599353219325066
Tq_Varchi,25,1.6033809076580736
Tq_Varchi,26,1.4189376635783615
Tq_Varchi,27,2.1664748913300462
Tq_Varchi,28,2.2678404541692747
Tq_Varchi,29,1.7100797599947395
Tq_Varchi,30,1.7421428356000253
Tq_Varchi,31,2.13393681792225
Tq_Varchi,32,1.6417089378317586
Tq_Varchi,33,1.3054308581218474
Tq_Varchi,34,1.7331346699799561
Tq_Varchi,35,2.3318354732685536
Tq_Varchi,36,2.650493901465629
Tq_Varchi,37,2.419575376083193
Tq_Varchi,38,2.0586680844521825
Tq_Varchi,39,2.3055655350662185
Tq_Varchi,40,1.7229396973221385
Tq_Varchi,41,1.309758564005946
Tq_Varchi,42,1.3988024908840309
Tq_Varchi,43,2.0298844744963915
Tq_Varchi,44,2.111858824691552
Tq_Varchi,45,2.452236227277252
Tq_Varchi,46,1.7023713352364473
Tq_Varchi,47,1.8863015759042003
Tq_Varchi,48,2.3424948626051414
Tq_Varchi,49,1.2209979641052529
Tq_Varchi,50,1.9658497658431309
Tq_Varchi,51,1.9620182645695337
Tq_Varchi,52,1.258071033548428
Tq_Varchi,53,2.0281847556450394
Tq_Varchi,54,1.0818401527487689
Tq_Varchi,55,2.3522845056519333
Tq_Varchi,56,1.8279389894500016
Tq_Varchi,57,2.631470076026852
Tq_Varchi,58,1.4274667567269514
Tq_Varchi,59,1.5414753588860788
Tq_Varchi,60,1.6134712803684905
Tq_Varchi,61,1.6654980441764669
Tq_Varchi,62,1.421725401316568
Tq_Varchi,63,1.6608023357979687
Tq_Varchi,64,2.326962361597085
Tq_Varchi,65,2.27323153694266
Tq_Varchi,66,2.267476720076462
Tq_Varchi,67,1.7707593880411965
Tq_Varchi,68,1.8910060195386145
Tq_Varchi,69,1.447584539018748
Tq_Varchi,70,1.6825748174421082
Tq_Varchi,71,1.0180632667528617
Tq_Varchi,72,1.3496577565035464
Tq_Varchi,73,1.9173990564800407
Tq_Varchi,74,1.7488809351704764
Tq_Varchi,75,1.8294547429005399
Tq_Varchi,76,2.7241673825340214
Tq_Varchi,77,1.8043302098944802
Tq_Varchi,78,2.03299271327894
Tq_Varchi,79,1.440384868903547
Tq_Varchi,80,1.7458270165338439
Tq_Varchi,81,2.0311955836062596
Tq_Varchi,82,1.6741276078031462
Tq_Varchi,83,1.697023338204031
Tq_Varchi,84,1.56981447018743
Tq_Varchi,85,1.4492612893386871
Tq_Varchi,86,1.7188264361125027
Tq_Varchi,87,1.9745055659898125
Tq_Varchi,88,1.5678234983461086
Tq_Varchi,89,1.8152123952929051
Tq_Varchi,90,1.6828293143397166
Tq_Varchi,91,1.6342797277400751
Tq_Varchi,92,2.368041768324178
Tq_Varchi,93,1.561259036728707
Tq_Varchi,94,2.5372426295260624
Tq_Varchi,95,2.108213586790253
Tq_Varchi,96,1.6407837354624124
Ns_XRay,1,17.785337003723683
Ns_XRay,2,10.189936534491583
Ns_XRay,3,13.932060038384359
Ns_XRay,4,9.96410304404959
Ns_XRay,5,15.988109503829312
Ns_XRay,6,21.966370026437716
Ns_XRay,7,10.282548933804925
Ns_XRay,8,14.590791936553526
Ns_XRay,9,18.193479645586912
Ns_XRay,10,21.83826035901166
Ns_XRay,11,14.74732435934469
Ns_XRay,12,15.863346393795416
Ns_XRay,13,21.003998366884232
Ns_XRay,14,15.115148175777396
Ns_XRay,15,43.522495990882554
Ns_XRay,16,51.0720338784052
Ns_XRay,17,19.501181722175453
Ns_XRay,18,9.9585337857776
Ns_XRay,19,12.557437250281943
Ns_XRay,20,17.82028013945091
Ns_XRay,21,35.22983599548285
Ns_XRay,22,11.081847465683175
Ns_XRay,23,9.331434443813503
Ns_XRay,24,25.899659557731063
Ns_XRay,25,65.34053056184524
Ns_XRay,26,69.70266137125184
Ns_XRay,27,47.50793949290763
Ns_XRay,28,18.503754062869923
Ns_XRay,29,17.811455812606702
Ns_XRay,30,15.025019563096603
Ns_XRay,31,17.184020105906285
Ns_XRay,32,20.90516942093045
Ns_XRay,33,16.114458306945394
Ns_XRay,34,31.2480136215966
Ns_XRay,35,61.22364830833752
Ns_XRay,36,92.01873136502677
Ns_XRay,37,64.0764317304047
Ns_XRay,38,12.568602318264887
Ns_XRay,39,43.712997445796454
Ns_XRay,40,47.030152389790594
Ns_XRay,41,79.42549426337624
Ns_XRay,42,102.3307182482494
Ns_XRay,43,116.15136920106848
Ns_XRay,44,176.1610741887467
Ns_XRay,45,151.51521468867747
Ns_XRay,46,137.83080300165307
Ns_XRay,47,101.43360397945025
Ns_XRay,48,88.9101221340594
Ns_XRay,49,43.59828956412771
Ns_XRay,50,52.05475126737685
Ns_XRay,51,45.43006197025396
Ns_XRay,52,44.90785107824847
Ns_XRay,53,12.698392957476985
Ns_XRay,54,9.117767586785261
Ns_XRay,55,14.00790299012452
Ns_XRay,56,10.759575317763915
Ns_XRay,57,19.07794428983006
Ns_XRay,58,12.61504748404685
Ns_XRay,59,36.736882338241045
Ns_XRay,60,64.4049435610305
Ns_XRay,61,36.19410177730896
Ns_XRay,62,8.44145790066073
Ns_XRay,63,9.874004995876867
Ns_XRay,64,14.586618047123643
Ns_XRay,65,11.424355094981074
Ns_XRay,66,11.985435659205757
Ns_XRay,67,10.376831887272337
Ns_XRay,68,30.864872715348085
Ns_XRay,69,13.38685636956628
Ns_XRay,70,23.82230963631936
Ns_XRay,71,13.621247182029908
Ns_XRay,72,23.504141681960736
Ns_XRay,73,12.19478784174447
Ns_XRay,74,15.0064471546256
Ns_XRay,75,10.581495950555164
Ns_XRay,76,13.97676318107947
Ns_XRay,77,11.39634010716617
Ns_XRay,78,18.6738458346306
Ns_XRay,79,38.58578447441899
Ns_XRay,80,26.001602747951605
Ns_XRay,81,43.18075434520519
Ns_XRay,82,15.872506630105955
Ns_XRay,83,17.60453774935306
Ns_XRay,84,12.182677507349887
Ns_XRay,85,39.854080461792634
Ns_XRay,86,53.67658166980486
Ns_XRay,87,26.71579312860294
Ns_XRay,88,35.42710402620133
Ns_XRay,89,19.635959255632745
Ns_XRay,90,57.30862050638206
Ns_XRay,91,21.333935986310426
Ns_XRay,92,27.42200046406772
Ns_XRay,93,52.95960412588894
Ns_XRay,94,16.251013214006136
Ns_XRay,95,15.570384465375591
Ns_XRay,96,11.510482716780162
X_CheckIn,1,5.665586626545261
X_CheckIn,2,5.7688395092175515
X_CheckIn,3,6.143555483768227
X_CheckIn,4,5.901217359260781
X_CheckIn,5,6.05784122913132
X_CheckIn,6,5.740849536301301
X_CheckIn,7,5.925243885434175
X_CheckIn,8,5.988119514003109
X_CheckIn,9,6.131807687623602
X_CheckIn,10,5.607516137726691
X_CheckIn,11,6.085712974660311
X_CheckIn,12,6.011828450553198
X_CheckIn,13,5.694894624081148
X_CheckIn,14,6.005030238645293
X_CheckIn,15,5.83150923865845
X_CheckIn,16,5.800488415328326
X_CheckIn,17,6.102929743296378
X_CheckIn,18,5.926005323351887
X_CheckIn,19,6.396601158326164
X_CheckIn,20,6.1069030323668345
X_CheckIn,21,5.8233820334209625
X_CheckIn,22,6.217492904269564
X_CheckIn,23,5.736996540182212
X_CheckIn,24,5.879164714875739
X_CheckIn,25,5.817601190862928
X_CheckIn,26,6.193665808412174
X_CheckIn,27,5.605434811356388
X_CheckIn,28,5.780534094419595
X_CheckIn,29,5.744650342683758
X_CheckIn,30,6.013528932855485
X_CheckIn,31,5.692175844755144
X_CheckIn,32,5.85515482327034
X_CheckIn,33,5.761693499127661
X_CheckIn,34,5.991656758183312
X_CheckIn,35,5.774007511870736
X_CheckIn,36,5.715197918235423
X_CheckIn,37,6.026454968458719
X_CheckIn,38,5.879739419381484
X_CheckIn,39,6.067704695974532
X_CheckIn,40,6.053150712502679
X_CheckIn,41,5.7864925016739495
X_CheckIn,42,6.2147958469195625
X_CheckIn,43,5.838277517388242
X_CheckIn,44,6.225674780286989
X_CheckIn,45,5.615345739127171
X_CheckIn,46,5.889689080966278
X_CheckIn,47,5.878444777364852
X_CheckIn,48,5.744463258922248
X_CheckIn,49,5.802698503594017
X_CheckIn,50,6.023966128030376
X_CheckIn,51,5.763215136115787
X_CheckIn,52,5.547206246155884
X_CheckIn,53,5.879972584797543
X_CheckIn,54,5.698324062390592
X_CheckIn,55,6.4273030466423435
X_CheckIn,56,6.01427066227659
X_CheckIn,57,5.979613310651626
X_CheckIn,58,5.847458700336775
X_CheckIn,59,6.007503836289335
X_CheckIn,60,6.135796232483392
X_CheckIn,61,5.871153944098987
X_CheckIn,62,5.913976726638748
X_CheckIn,63,5.880833460473699
X_CheckIn,64,6.018919877630051
X_CheckIn,65,5.722387367369273
X_CheckIn,66,5.897366888799059
X_CheckIn,67,5.614112867009439
X_CheckIn,68,5.943338371408699
X_CheckIn,69,6.185178632778864
X_CheckIn,70,5.647457416606807
X_CheckIn,71,5.703065659775714
X_CheckIn,72,5.849052321782634
X_CheckIn,73,5.91121325380513
X_CheckIn,74,6.186465185802224
X_CheckIn,75,6.035494892491017
X_CheckIn,76,5.8356824764083015
X_CheckIn,77,5.9043791376135415
X_CheckIn,78,5.8842823415525425
X_CheckIn,79,5.987869553897915
X_CheckIn,80,6.142083081686011
X_CheckIn,81,5.691367879142982
X_CheckIn,82,5.808303680255295
X_CheckIn,83,5.750191302011093
X_CheckIn,84,6.071998915422123
X_CheckIn,85,5.753283225106551
X_CheckIn,86,5.9873841008887645
X_CheckIn,87,5.9214202331064705
X_CheckIn,88,6.118334994957254
X_CheckIn,89,6.048328654974662
X_CheckIn,90,5.770001164135614
X_CheckIn,91,5.788710076411913
X_CheckIn,92,5.745043044203967
X_CheckIn,93,6.064132942453105
X_CheckIn,94,5.997835896005108
X_CheckIn,95,6.005865207206473
X_CheckIn,96,5.8027457866445955
Ts_FastTrack,1,101.17347503460081
Ts_FastTrack,2,102.37857221679957
Ts_FastTrack,3,102.92472956206446
Ts_FastTrack,4,103.6892619033059
Ts_FastTrack,5,102.5742337274301
Ts_FastTrack,6,104.5850546400433
Ts_FastTrack,7,110.55581869000291
Ts_FastTrack,8,99.66994000772333
Ts_FastTrack,9,88.43704073965459
Ts_FastTrack,10,113.88730418572301
Ts_FastTrack,11,86.89671695797297
Ts_FastTrack,12,95.15420167794326
Ts_FastTrack,13,104.01553216014054
Ts_FastTrack,14,89.34355839252132
Ts_FastTrack,15,90.47355072115639
Ts_FastTrack,16,100.55775756218505
Ts_FastTrack,17,100.72317207824499
Ts_FastTrack,18,91.92137587258196
Ts_FastTrack,19,96.36976277942713
Ts_FastTrack,20,106.03360799749174
Ts_FastTrack,21,99.82146864422464
Ts_FastTrack,22,99.72023420097625
Ts_FastTrack,23,95.09325363271572
Ts_FastTrack,24,96.1972104646951
Ts_FastTrack,25,91.77322942117246
Ts_FastTrack,26,109.32522740265983
Ts_FastTrack,27,95.68707390239298
Ts_FastTrack,28,106.15175621910667
Ts_FastTrack,29,114.55646153368461
Ts_FastTrack,30,102.68141378886023
Ts_FastTrack,31,97.81873278158665
Ts_FastTrack,32,119.81508476454937
Ts_FastTrack,33,92.1028379297535
Ts_FastTrack,34,110.84247987990449
Ts_FastTrack,35,96.79600383115941
Ts_FastTrack,36,106.95250920705298
Ts_FastTrack,37,108.79119431717295
Ts_FastTrack,38,105.45022453742826
Ts_FastTrack,39,91.30994199486837
Ts_FastTrack,40,95.87843248255818
Ts_FastTrack,41,108.7119259455763
Ts_FastTrack,42,99.33195528028516
Ts_FastTrack,43,100.34319633313679
Ts_FastTrack,44,100.48965579356644
Ts_FastTrack,45,107.71476558912804
Ts_FastTrack,46,104.63981634815637
Ts_FastTrack,47,90.10534896559892
Ts_FastTrack,48,103.21508836165087
Ts_FastTrack,49,103.38657326797257
Ts_FastTrack,50,96.65814356485002
Ts_FastTrack,51,104.3032145951452
Ts_FastTrack,52,107.94603061693186
Ts_FastTrack,53,111.99809850492963
Ts_FastTrack,54,102.47256325025162
Ts_FastTrack,55,108.23953593417795
Ts_FastTrack,56,88.86116606301404
Ts_FastTrack,57,92.05179630320657
Ts_FastTrack,58,103.82803251286883
Ts_FastTrack,59,108.67116787403873
Ts_FastTrack,60,99.9698795031463
Ts_FastTrack,61,101.09463494073306
Ts_FastTrack,62,91.50719347544774
Ts_FastTrack,63,106.14035744711636
Ts_FastTrack,64,104.62094871156107
Ts_FastTrack,65,87.85669398168015
Ts_FastTrack,66,100.2336393207441
Ts_FastTrack,67,89.795269915039
Ts_FastTrack,68,98.38938971478836
Ts_FastTrack,69,96.75317926310538
Ts_FastTrack,70,89.51190438868771
Ts_FastTrack,71,98.73287523933082
Ts_FastTrack,72,92.4681242608862
Ts_FastTrack,73,99.92667021100598
Ts_FastTrack,74,91.76407357070302
Ts_FastTrack,75,96.75166539518783
Ts_FastTrack,76,100.561553152529
Ts_FastTrack,77,88.33481436645077
Ts_FastTrack,78,93.7329391683702
Ts_FastTrack,79,97.39174594495324
Ts_FastTrack,80,91.52820418092026
Ts_FastTrack,81,96.88268931139847
Ts_FastTrack,82,101.52636470970421
Ts_FastTrack,83,107.17911499263374
Ts_FastTrack,84,104.47000503233565
Ts_FastTrack,85,103.79118375318832
Ts_FastTrack,86,92.81814283359434
Ts_FastTrack,87,88.2856762484518
Ts_FastTrack,88,99.37733918768095
Ts_FastTrack,89,91.16039035991265
Ts_FastTrack,90,93.2717782652523
Ts_FastTrack,91,101.88438733602115
Ts_FastTrack,92,95.300074944784
Ts_FastTrack,93,105.55580775677485
Ts_FastTrack,94,93.42652621445573
Ts_FastTrack,95,96.84482775817332
Ts_FastTrack,96,95.89296785953317
Ns_FastTrack,1,1.301088932581223
Ns_FastTrack,2,1.3326161067763496
Ns_FastTrack,3,1.3191329603000128
Ns_FastTrack,4,1.2533273372822482
Ns_FastTrack,5,1.2752186052609136
Ns_FastTrack,6,1.341627136352013
Ns_FastTrack,7,1.4254180160661019
Ns_FastTrack,8,1.2968045982376672
Ns_FastTrack,9,1.1084884450027739
Ns_FastTrack,10,1.5293377490625988
Ns_FastTrack,11,1.0533836113890487
Ns_FastTrack,12,1.219169982743341
Ns_FastTrack,13,1.362674564757774
Ns_FastTrack,14,1.1152314889225972
Ns_FastTrack,15,1.0997728493909744
Ns_FastTrack,16,1.2730402381472907
Ns_FastTrack,17,1.2888192711908404
Ns_FastTrack,18,1.137725625408835
Ns_FastTrack,19,1.2338768421604611
Ns_FastTrack,20,1.3742988927108941
Ns_FastTrack,21,1.2972374033885374
Ns_FastTrack,22,1.2704456059851776
Ns_FastTrack,23,1.2088417881577407
Ns_FastTrack,24,1.2113272195401559
Ns_FastTrack,25,1.1381102164796304
Ns_FastTrack,26,1.4338971041891173
Ns_FastTrack,27,1.2518323035929302
Ns_FastTrack,28,1.3051999454998051
Ns_FastTrack,29,1.4568653719774431
Ns_FastTrack,30,1.3105022089394562
Ns_FastTrack,31,1.214073408638695
Ns_FastTrack,32,1.694929084494539
Ns_FastTrack,33,1.1236114809344737
Ns_FastTrack,34,1.4977662364884436
Ns_FastTrack,35,1.2402269232515237
Ns_FastTrack,36,1.4000746004800033
Ns_FastTrack,37,1.3881287894549414
Ns_FastTrack,38,1.3626032282823533
Ns_FastTrack,39,1.1736143244396893
Ns_FastTrack,40,1.2232960069967656
Ns_FastTrack,41,1.459605768892189
Ns_FastTrack,42,1.270131616447274
Ns_FastTrack,43,1.3105807043677815
Ns_FastTrack,44,1.240831131414028
Ns_FastTrack,45,1.427745874869511
Ns_FastTrack,46,1.3203015038148456
Ns_FastTrack,47,1.1340758797066206
Ns_FastTrack,48,1.3605467725774718
Ns_FastTrack,49,1.3466271818666027
Ns_FastTrack,50,1.228242100376997
Ns_FastTrack,51,1.3124606218252755
Ns_FastTrack,52,1.4103703883201812
Ns_FastTrack,53,1.5090473379480982
Ns_FastTrack,54,1.332417874498946
Ns_FastTrack,55,1.4417488208525246
Ns_FastTrack,56,1.1271511845536784
Ns_FastTrack,57,1.1484150411689036
Ns_FastTrack,58,1.3236829204151752
Ns_FastTrack,59,1.389049078633591
Ns_FastTrack,60,1.2876280146675763
Ns_FastTrack,61,1.2421204826320504
Ns_FastTrack,62,1.1262080162006853
Ns_FastTrack,63,1.408720738092022
Ns_FastTrack,64,1.3543777870695057
Ns_FastTrack,65,1.0639915163198927
Ns_FastTrack,66,1.2531089130399196
Ns_FastTrack,67,1.1214100526785582
Ns_FastTrack,68,1.2716107578284606
Ns_FastTrack,69,1.1991399968462084
Ns_FastTrack,70,1.1176485020150915
Ns_FastTrack,71,1.2125676938360064
Ns_FastTrack,72,1.154752105513548
Ns_FastTrack,73,1.3199732119512508
Ns_FastTrack,74,1.1792191649674317
Ns_FastTrack,75,1.2258298026149466
Ns_FastTrack,76,1.2325301928710009
Ns_FastTrack,77,1.097619387290084
Ns_FastTrack,78,1.1549667338414067
Ns_FastTrack,79,1.2562149146822439
Ns_FastTrack,80,1.1080569014768322
Ns_FastTrack,81,1.2240023873480759
Ns_FastTrack,82,1.3485080666465565
Ns_FastTrack,83,1.3587077310633782
Ns_FastTrack,84,1.3873313570040584
Ns_FastTrack,85,1.4098066175125403
Ns_FastTrack,86,1.193406438966277
Ns_FastTrack,87,1.1184106885268648
Ns_FastTrack,88,1.2687658874919825
Ns_FastTrack,89,1.1306980153814457
Ns_FastTrack,90,1.1565493858530418
Ns_FastTrack,91,1.2842379621399473
Ns_FastTrack,92,1.2162975018439621
Ns_FastTrack,93,1.3291859328130347
Ns_FastTrack,94,1.1753347891507304
Ns_FastTrack,95,1.158078655119491
Ns_FastTrack,96,1.1959861904308418
Ns_Recupero,1,15.356961618767084
Ns_Recupero,2,15.407484488497202
Ns_Recupero,3,14.644442983604852
Ns_Recupero,4,15.080288248222274
Ns_Recupero,5,14.56574467247788
Ns_Recupero,6,15.211966350660795
Ns_Recupero,7,15.708073397190695
Ns_Recupero,8,14.473698187218345
Ns_Recupero,9,15.215170739687073
Ns_Recupero,10,15.358095892714068
Ns_Recupero,11,15.493880522615266
Ns_Recupero,12,15.452564292517053
Ns_Recupero,13,14.738132110934913
Ns_Recupero,14,15.713234603235296
Ns_Recupero,15,14.461627946124992
Ns_Recupero,16,15.365427854868843
Ns_Recupero,17,15.537477583109018
Ns_Recupero,18,15.800018807775363
Ns_Recupero,19,15.421368296154423
Ns_Recupero,20,14.871742428090311
Ns_Recupero,21,14.488527741493794
Ns_Recupero,22,15.48268348046704
Ns_Recupero,23,15.3578093153294
Ns_Recupero,24,15.201981186786822
Ns_Recupero,25,15.113438010514187
Ns_Recupero,26,14.864995351413402
Ns_Recupero,27,15.273004464910326
Ns_Recupero,28,15.403060146889532
Ns_Recupero,29,15.560898424621982
Ns_Recupero,30,15.741456839433566
Ns_Recupero,31,15.44267131464816
Ns_Recupero,32,15.320591212225443
Ns_Recupero,33,14.706155068335471
Ns_Recupero,34,15.439707263183573
Ns_Recupero,35,15.39084493975559
Ns_Recupero,36,15.336163770833599
Ns_Recupero,37,15.529323690641268
Ns_Recupero,38,15.644580959828083
Ns_Recupero,39,15.499288831053168
Ns_Recupero,40,15.485894676511988
Ns_Recupero,41,15.598385136466197
Ns_Recupero,42,14.908830331311549
Ns_Recupero,43,15.5051782578609
Ns_Recupero,44,15.44823885244348
Ns_Recupero,45,15.465306655875766
