Time,Center,Metric,Value
400.0,XRay,TimeTotal,51.89273856838709
400.0,XRay,NumTotal,5.0
400.0,XRay,SystemResponseTime_Success,207.74497556438922
400.0,XRay,BusyServers,5.0
400.0,XRay,TimeQueue,4.513712366018863
400.0,XRay,TimeService,50.28309265311597
400.0,XRay,NumQueue,0.0
400.0,CheckIn,TimeTotal,109.2860544436452
400.0,CheckIn,NumTotal,3.0
400.0,CheckIn,SystemResponseTime_Success,207.74497556438922
400.0,CheckIn,BusyServers,3.0
400.0,CheckIn,TimeQueue,0.0
400.0,CheckIn,TimeService,109.2860544436452
400.0,CheckIn,NumQueue,0.0
400.0,FastTrack,TimeTotal,49.18506628215304
400.0,FastTrack,NumTotal,1.0
400.0,FastTrack,SystemResponseTime_Success,207.74497556438922
400.0,FastTrack,BusyServers,1.0
400.0,FastTrack,TimeQueue,3.8256257030111724
400.0,FastTrack,TimeService,45.08618160035535
400.0,FastTrack,NumQueue,0.0
400.0,Varchi,TimeTotal,21.08714230198619
400.0,Varchi,NumTotal,6.0
400.0,Varchi,SystemResponseTime_Success,207.74497556438922
400.0,Varchi,BusyServers,4.0
400.0,Varchi,TimeQueue,1.6042244185491648
400.0,Varchi,TimeService,19.340320157343772
400.0,Varchi,NumQueue,2.0
400.0,TraceDetection,TimeTotal,60.9672278793835
400.0,TraceDetection,NumTotal,2.0
400.0,TraceDetection,SystemResponseTime_Success,207.74497556438922
400.0,TraceDetection,BusyServers,2.0
400.0,TraceDetection,TimeQueue,0.0
400.0,TraceDetection,TimeService,60.9672278793835
400.0,TraceDetection,NumQueue,0.0
400.0,Recupero,TimeTotal,119.72323368446693
400.0,Recupero,NumTotal,16.0
400.0,Recupero,SystemResponseTime_Success,207.74497556438922
400.0,Recupero,BusyServers,16.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,119.72323368446693
400.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,111.28939252892818
800.0,CheckIn,NumTotal,6.0
800.0,CheckIn,SystemResponseTime_Success,224.31076150016276
800.0,CheckIn,BusyServers,6.0
800.0,CheckIn,TimeQueue,1.194591705249574
800.0,CheckIn,TimeService,109.92697223239071
800.0,CheckIn,NumQueue,0.0
800.0,Varchi,TimeTotal,20.71966928725073
800.0,Varchi,NumTotal,3.0
800.0,Varchi,SystemResponseTime_Success,224.31076150016276
800.0,Varchi,BusyServers,3.0
800.0,Varchi,TimeQueue,1.6450268075002858
800.0,Varchi,TimeService,19.02578029734945
800.0,Varchi,NumQueue,0.0
800.0,XRay,TimeTotal,54.5009901735982
800.0,XRay,NumTotal,4.0
800.0,XRay,SystemResponseTime_Success,224.31076150016276
800.0,XRay,BusyServers,4.0
800.0,XRay,TimeQueue,4.746374005214353
800.0,XRay,TimeService,49.42153729082496
800.0,XRay,NumQueue,0.0
800.0,FastTrack,TimeTotal,48.79397512585724
800.0,FastTrack,NumTotal,4.0
800.0,FastTrack,SystemResponseTime_Success,224.31076150016276
800.0,FastTrack,BusyServers,3.0
800.0,FastTrack,TimeQueue,8.061606748039667
800.0,FastTrack,TimeService,41.95686185407801
800.0,FastTrack,NumQueue,1.0
800.0,TraceDetection,TimeTotal,62.3250815487945
800.0,TraceDetection,NumTotal,0.0
800.0,TraceDetection,SystemResponseTime_Success,224.31076150016276
800.0,TraceDetection,BusyServers,0.0
800.0,TraceDetection,TimeQueue,0.2802416815080946
800.0,TraceDetection,TimeService,62.04483986728641
800.0,TraceDetection,NumQueue,0.0
800.0,Recupero,TimeTotal,121.48267716551575
800.0,Recupero,NumTotal,14.0
800.0,Recupero,SystemResponseTime_Success,224.31076150016276
800.0,Recupero,BusyServers,14.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,121.48267716551575
800.0,Recupero,NumQueue,0.0
1200.0,FastTrack,TimeTotal,49.109405451791645
1200.0,FastTrack,NumTotal,0.0
1200.0,FastTrack,SystemResponseTime_Success,234.5455659391169
1200.0,FastTrack,BusyServers,0.0
1200.0,FastTrack,TimeQueue,6.714020741052492
1200.0,FastTrack,TimeService,42.39538471073914
1200.0,FastTrack,NumQueue,0.0
1200.0,Recupero,TimeTotal,120.72441835023247
1200.0,Recupero,NumTotal,13.0
1200.0,Recupero,SystemResponseTime_Success,234.5455659391169
1200.0,Recupero,BusyServers,13.0
1200.0,Recupero,TimeQueue,0.0
1200.0,Recupero,TimeService,120.72441835023247
1200.0,Recupero,NumQueue,0.0
1200.0,TraceDetection,TimeTotal,71.01407810774303
1200.0,TraceDetection,NumTotal,0.0
1200.0,TraceDetection,SystemResponseTime_Success,234.5455659391169
1200.0,TraceDetection,BusyServers,0.0
1200.0,TraceDetection,TimeQueue,6.117212212273425
1200.0,TraceDetection,TimeService,64.89686589546962
1200.0,TraceDetection,NumQueue,0.0
1200.0,XRay,TimeTotal,53.470411014051585
1200.0,XRay,NumTotal,6.0
1200.0,XRay,SystemResponseTime_Success,234.5455659391169
1200.0,XRay,BusyServers,6.0
1200.0,XRay,TimeQueue,3.253132745146916
1200.0,XRay,TimeService,49.98211204636393
1200.0,XRay,NumQueue,0.0
1200.0,CheckIn,TimeTotal,115.31356675133
1200.0,CheckIn,NumTotal,4.0
1200.0,CheckIn,SystemResponseTime_Success,234.5455659391169
1200.0,CheckIn,BusyServers,4.0
1200.0,CheckIn,TimeQueue,1.137330172972203
1200.0,CheckIn,TimeService,114.3985603387984
1200.0,CheckIn,NumQueue,0.0
1200.0,Varchi,TimeTotal,20.292580622868115
1200.0,Varchi,NumTotal,3.0
1200.0,Varchi,SystemResponseTime_Success,234.5455659391169
1200.0,Varchi,BusyServers,3.0
1200.0,Varchi,TimeQueue,1.265963716294187
1200.0,Varchi,TimeService,18.999489112653343
1200.0,Varchi,NumQueue,0.0
1600.0,CheckIn,TimeTotal,120.29407945759962
1600.0,CheckIn,NumTotal,8.0
1600.0,CheckIn,SystemResponseTime_Success,239.23395807291402
1600.0,CheckIn,BusyServers,8.0
1600.0,CheckIn,TimeQueue,2.5720077614851835
1600.0,CheckIn,TimeService,117.40057072592879
1600.0,CheckIn,NumQueue,0.0
1600.0,Varchi,TimeTotal,20.37415654978529
1600.0,Varchi,NumTotal,2.0
1600.0,Varchi,SystemResponseTime_Success,239.23395807291402
1600.0,Varchi,BusyServers,2.0
1600.0,Varchi,TimeQueue,1.3411551908095363
1600.0,Varchi,TimeService,19.0188092405545
1600.0,Varchi,NumQueue,0.0
1600.0,XRay,TimeTotal,53.47637825533215
1600.0,XRay,NumTotal,5.0
1600.0,XRay,SystemResponseTime_Success,239.23395807291402
1600.0,XRay,BusyServers,5.0
1600.0,XRay,TimeQueue,3.4923926038329793
1600.0,XRay,TimeService,49.837346492707645
1600.0,XRay,NumQueue,0.0
1600.0,FastTrack,TimeTotal,47.29433775182898
1600.0,FastTrack,NumTotal,2.0
1600.0,FastTrack,SystemResponseTime_Success,239.23395807291402
1600.0,FastTrack,BusyServers,2.0
1600.0,FastTrack,TimeQueue,5.300700299729323
1600.0,FastTrack,TimeService,41.82536125210823
1600.0,FastTrack,NumQueue,0.0
1600.0,TraceDetection,TimeTotal,69.60065344650582
1600.0,TraceDetection,NumTotal,2.0
1600.0,TraceDetection,SystemResponseTime_Success,239.23395807291402
1600.0,TraceDetection,BusyServers,2.0
1600.0,TraceDetection,TimeQueue,4.5879091592050685
1600.0,TraceDetection,TimeService,64.50297660294463
1600.0,TraceDetection,NumQueue,0.0
1600.0,Recupero,TimeTotal,121.18740848818778
1600.0,Recupero,NumTotal,16.0
1600.0,Recupero,SystemResponseTime_Success,239.23395807291402
1600.0,Recupero,BusyServers,16.0
1600.0,Recupero,TimeQueue,0.0
1600.0,Recupero,TimeService,121.18740848818778
1600.0,Recupero,NumQueue,0.0
2000.0,CheckIn,TimeTotal,122.5304953564733
2000.0,CheckIn,NumTotal,7.0
2000.0,CheckIn,SystemResponseTime_Success,239.5352100334289
2000.0,CheckIn,BusyServers,7.0
2000.0,CheckIn,TimeQueue,2.1091393592185574
2000.0,CheckIn,TimeService,120.24130751537024
2000.0,CheckIn,NumQueue,0.0
2000.0,Varchi,TimeTotal,19.694749327613298
2000.0,Varchi,NumTotal,3.0
2000.0,Varchi,SystemResponseTime_Success,239.5352100334289
2000.0,Varchi,BusyServers,3.0
2000.0,Varchi,TimeQueue,1.1333759694441297
2000.0,Varchi,TimeService,18.547146881565276
2000.0,Varchi,NumQueue,0.0
2000.0,XRay,TimeTotal,54.255984356973215
2000.0,XRay,NumTotal,4.0
