Time,Center,Metric,Value
400.0,XRay,TimeTotal,66.68355079911463
400.0,XRay,NumTotal,10.0
400.0,XRay,SystemResponseTime_Success,221.6185158604072
400.0,XRay,BusyServers,6.0
400.0,XRay,TimeQueue,22.8493462935848
400.0,XRay,TimeService,48.61197710371497
400.0,XRay,NumQueue,4.0
400.0,CheckIn,TimeTotal,96.83140983604957
400.0,CheckIn,NumTotal,9.0
400.0,CheckIn,SystemResponseTime_Success,221.6185158604072
400.0,CheckIn,BusyServers,8.0
400.0,CheckIn,TimeQueue,0.0
400.0,CheckIn,TimeService,96.83140983604957
400.0,CheckIn,NumQueue,1.0
400.0,TraceDetection,TimeTotal,70.40305354914716
400.0,TraceDetection,NumTotal,1.0
400.0,TraceDetection,SystemResponseTime_Success,221.6185158604072
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,10.294469845889637
400.0,TraceDetection,TimeService,54.961348780312704
400.0,TraceDetection,NumQueue,0.0
400.0,Varchi,TimeTotal,16.34370036791339
400.0,Varchi,NumTotal,1.0
400.0,Varchi,SystemResponseTime_Success,221.6185158604072
400.0,Varchi,BusyServers,1.0
400.0,Varchi,TimeQueue,2.828608542490679
400.0,Varchi,TimeService,13.444376611860443
400.0,Varchi,NumQueue,0.0
400.0,Recupero,TimeTotal,120.68777752759706
400.0,Recupero,NumTotal,12.0
400.0,Recupero,SystemResponseTime_Success,221.6185158604072
400.0,Recupero,BusyServers,12.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,120.68777752759706
400.0,Recupero,NumQueue,0.0
800.0,Varchi,TimeTotal,16.449120722951527
800.0,Varchi,NumTotal,3.0
800.0,Varchi,SystemResponseTime_Success,264.6894425495647
800.0,Varchi,BusyServers,3.0
800.0,Varchi,TimeQueue,2.993386364735045
800.0,Varchi,TimeService,13.359173507741163
800.0,Varchi,NumQueue,0.0
800.0,XRay,TimeTotal,88.58256366591387
800.0,XRay,NumTotal,17.0
800.0,XRay,SystemResponseTime_Success,264.6894425495647
800.0,XRay,BusyServers,6.0
800.0,XRay,TimeQueue,40.45776750289393
800.0,XRay,TimeService,50.50962982405283
800.0,XRay,NumQueue,11.0
800.0,TraceDetection,TimeTotal,103.77733816977711
800.0,TraceDetection,NumTotal,1.0
800.0,TraceDetection,SystemResponseTime_Success,264.6894425495647
800.0,TraceDetection,BusyServers,1.0
800.0,TraceDetection,TimeQueue,43.971578098732685
800.0,TraceDetection,TimeService,62.79658379721102
800.0,TraceDetection,NumQueue,0.0
800.0,Recupero,TimeTotal,120.36749198445776
800.0,Recupero,NumTotal,15.0
800.0,Recupero,SystemResponseTime_Success,264.6894425495647
800.0,Recupero,BusyServers,15.0
800.0,Recupero,TimeQueue,0.0
800.0,Recupero,TimeService,120.36749198445776
800.0,Recupero,NumQueue,0.0
800.0,CheckIn,TimeTotal,111.58184846199678
800.0,CheckIn,NumTotal,11.0
800.0,CheckIn,SystemResponseTime_Success,264.6894425495647
800.0,CheckIn,BusyServers,8.0
800.0,CheckIn,TimeQueue,5.610622134416857
800.0,CheckIn,TimeService,106.11062742608526
800.0,CheckIn,NumQueue,3.0
1200.0,Recupero,TimeTotal,122.4934215363443
1200.0,Recupero,NumTotal,14.0
1200.0,Recupero,SystemResponseTime_Success,296.18114553370305
1200.0,Recupero,BusyServers,14.0
1200.0,Recupero,TimeQueue,0.0
1200.0,Recupero,TimeService,122.4934215363443
1200.0,Recupero,NumQueue,0.0
1200.0,CheckIn,TimeTotal,119.9648368841002
1200.0,CheckIn,NumTotal,3.0
1200.0,CheckIn,SystemResponseTime_Success,296.18114553370305
1200.0,CheckIn,BusyServers,3.0
1200.0,CheckIn,TimeQueue,11.980037228796094
1200.0,CheckIn,TimeService,107.38579779386427
1200.0,CheckIn,NumQueue,0.0
1200.0,Varchi,TimeTotal,16.681202728413858
1200.0,Varchi,NumTotal,3.0
1200.0,Varchi,SystemResponseTime_Success,296.18114553370305
1200.0,Varchi,BusyServers,2.0
1200.0,Varchi,TimeQueue,3.1279962604603737
1200.0,Varchi,TimeService,13.594211395268776
1200.0,Varchi,NumQueue,1.0
1200.0,XRay,TimeTotal,108.05392993344304
1200.0,XRay,NumTotal,25.0
1200.0,XRay,SystemResponseTime_Success,296.18114553370305
1200.0,XRay,BusyServers,6.0
1200.0,XRay,TimeQueue,62.613259332160055
1200.0,XRay,TimeService,48.95780948825216
1200.0,XRay,NumQueue,19.0
1200.0,TraceDetection,TimeTotal,104.60416275814138
1200.0,TraceDetection,NumTotal,1.0
1200.0,TraceDetection,SystemResponseTime_Success,296.18114553370305
1200.0,TraceDetection,BusyServers,1.0
1200.0,TraceDetection,TimeQueue,41.31931534950233
1200.0,TraceDetection,TimeService,65.51831555926788
1200.0,TraceDetection,NumQueue,0.0
1600.0,CheckIn,TimeTotal,115.50224297123873
1600.0,CheckIn,NumTotal,4.0
1600.0,CheckIn,SystemResponseTime_Success,323.08691922898964
1600.0,CheckIn,BusyServers,4.0
1600.0,CheckIn,TimeQueue,9.595675758603495
1600.0,CheckIn,TimeService,105.4207102121996
1600.0,CheckIn,NumQueue,0.0
1600.0,Varchi,TimeTotal,16.75173203141744
1600.0,Varchi,NumTotal,2.0
1600.0,Varchi,SystemResponseTime_Success,323.08691922898964
1600.0,Varchi,BusyServers,2.0
1600.0,Varchi,TimeQueue,3.079149667391025
1600.0,Varchi,TimeService,13.695864327624301
1600.0,Varchi,NumQueue,0.0
1600.0,XRay,TimeTotal,135.46148323194024
1600.0,XRay,NumTotal,30.0
1600.0,XRay,SystemResponseTime_Success,323.08691922898964
1600.0,XRay,BusyServers,6.0
1600.0,XRay,TimeQueue,89.0333982102242
1600.0,XRay,TimeService,49.9852146616502
1600.0,XRay,NumQueue,24.0
1600.0,TraceDetection,TimeTotal,103.01962492709758
1600.0,TraceDetection,NumTotal,1.0
1600.0,TraceDetection,SystemResponseTime_Success,323.08691922898964
1600.0,TraceDetection,BusyServers,1.0
1600.0,TraceDetection,TimeQueue,44.03088658031591
1600.0,TraceDetection,TimeService,60.55527673096041
1600.0,TraceDetection,NumQueue,0.0
1600.0,Recupero,TimeTotal,124.39603569177692
1600.0,Recupero,NumTotal,13.0
1600.0,Recupero,SystemResponseTime_Success,323.08691922898964
1600.0,Recupero,BusyServers,13.0
1600.0,Recupero,TimeQueue,0.0
1600.0,Recupero,TimeService,124.39603569177692
1600.0,Recupero,NumQueue,0.0
2000.0,CheckIn,TimeTotal,113.65266953526258
2000.0,CheckIn,NumTotal,6.0
2000.0,CheckIn,SystemResponseTime_Success,345.31415204785645
2000.0,CheckIn,BusyServers,6.0
2000.0,CheckIn,TimeQueue,8.3127233249949
2000.0,CheckIn,TimeService,105.40541665321278
2000.0,CheckIn,NumQueue,0.0
2000.0,Varchi,TimeTotal,16.576990553287747
2000.0,Varchi,NumTotal,2.0
2000.0,Varchi,SystemResponseTime_Success,345.31415204785645
2000.0,Varchi,BusyServers,2.0
2000.0,Varchi,TimeQueue,2.989284579571423
2000.0,Varchi,TimeService,13.56444305870019
2000.0,Varchi,NumQueue,0.0
2000.0,XRay,TimeTotal,155.83884099429903
2000.0,XRay,NumTotal,33.0
2000.0,XRay,SystemResponseTime_Success,345.31415204785645
2000.0,XRay,BusyServers,6.0
2000.0,XRay,TimeQueue,107.71044716000586
2000.0,XRay,TimeService,49.07817013363733
2000.0,XRay,NumQueue,27.0
2000.0,TraceDetection,TimeTotal,94.57457606599587
2000.0,TraceDetection,NumTotal,0.0
2000.0,TraceDetection,SystemResponseTime_Success,345.31415204785645
2000.0,TraceDetection,BusyServers,0.0
2000.0,TraceDetection,TimeQueue,38.97244481620014
2000.0,TraceDetection,TimeService,55.60213124979573
2000.0,TraceDetection,NumQueue,0.0
2000.0,Recupero,TimeTotal,123.94883359371758
2000.0,Recupero,NumTotal,18.0
2000.0,Recupero,SystemResponseTime_Success,345.31415204785645
2000.0,Recupero,BusyServers,18.0
2000.0,Recupero,TimeQueue,0.0
2000.0,Recupero,TimeService,123.94883359371758
2000.0,Recupero,NumQueue,0.0
2400.0,CheckIn,TimeTotal,112.30100115982488
2400.0,CheckIn,NumTotal,2.0
2400.0,CheckIn,SystemResponseTime_Success,357.13588320895326
2400.0,CheckIn,BusyServers,2.0
2400.0,CheckIn,TimeQueue,7.568273018970069
2400.0,CheckIn,TimeService,104.60966679095291
2400.0,CheckIn,NumQueue,0.0
2400.0,Varchi,TimeTotal,16.475823584844985
2400.0,Varchi,NumTotal,2.0
2400.0,Varchi,SystemResponseTime_Success,357.13588320895326
2400.0,Varchi,BusyServers,2.0
2400.0,Varchi,TimeQueue,2.945735928939049
2400.0,Varchi,TimeService,13.550622424974767
2400.0,Varchi,NumQueue,0.0
2400.0,XRay,TimeTotal,171.79219809826614
2400.0,XRay,NumTotal,40.0
2400.0,XRay,SystemResponseTime_Success,357.13588320895326
2400.0,XRay,BusyServers,6.0
2400.0,XRay,TimeQueue,125.66727020649711
2400.0,XRay,TimeService,49.68315800149638
2400.0,XRay,NumQueue,34.0
2400.0,TraceDetection,TimeTotal,93.53021369650776
2400.0,TraceDetection,NumTotal,2.0
2400.0,TraceDetection,SystemResponseTime_Success,357.13588320895326
2400.0,TraceDetection,BusyServers,1.0
2400.0,TraceDetection,TimeQueue,36.68130164805296
2400.0,TraceDetection,TimeService,57.80547261499097
2400.0,TraceDetection,NumQueue,1.0
2400.0,Recupero,TimeTotal,123.63363767166183
2400.0,Recupero,NumTotal,11.0
2400.0,Recupero,SystemResponseTime_Success,357.13588320895326
2400.0,Recupero,BusyServers,11.0
2400.0,Recupero,TimeQueue,0.0
2400.0,Recupero,TimeService,123.63363767166183
2400.0,Recupero,NumQueue,0.0
2800.0,Varchi,TimeTotal,16.37337305554355
2800.0,Varchi,NumTotal,4.0
2800.0,Varchi,SystemResponseTime_Success,382.61680066479676
2800.0,Varchi,BusyServers,4.0
2800.0,Varchi,TimeQueue,2.9084102582492863
2800.0,Varchi,TimeService,13.495554007038711
2800.0,Varchi,NumQueue,0.0
2800.0,TraceDetection,TimeTotal,94.46056050154803
2800.0,TraceDetection,NumTotal,1.0
2800.0,TraceDetection,SystemResponseTime_Success,382.61680066479676
2800.0,TraceDetection,BusyServers,1.0
2800.0,TraceDetection,TimeQueue,34.875385560782334
2800.0,TraceDetection,TimeService,58.24381395765868
2800.0,TraceDetection,NumQueue,0.0
2800.0,XRay,TimeTotal,195.3839726926775
2800.0,XRay,NumTotal,48.0
2800.0,XRay,SystemResponseTime_Success,382.61680066479676
2800.0,XRay,BusyServers,6.0
2800.0,XRay,TimeQueue,148.21389409650283
2800.0,XRay,TimeService,49.593032782348175
2800.0,XRay,NumQueue,42.0
