Metric,Mean,Width,Min,Max,Autocorr
S_CheckIn,119.59304876905041,0.11187633213793725,119.48117243691247,119.70492510118835,0.1496719786294146
S_FastTrack,42.63327405260788,0.03591470114522044,42.59735935146266,42.669188753753104,-0.005482061171096702
S_Recupero,119.88448575587384,0.056036328376512026,119.82844942749733,119.94052208425035,-0.1633125347862039
S_TraceDetection,59.83533684017779,0.11052460063547809,59.72481223954231,59.94586144081327,-0.06810571723396273
S_Varchi,18.815285939286476,0.014561985606518536,18.800723953679956,18.829847924892995,-0.06091016525661788
S_XRay,51.059412573139404,0.032014633495096666,51.02739793964431,51.0914272066345,0.011225568270224773
SystemResponseTime_Success,251.3029787685665,0.30955286819627376,250.99342590037023,251.61253163676278,0.08037506551468174
Tq_CheckIn,10.64862900356682,0.384106459535292,10.264522544031527,11.032735463102112,0.036180297138909516
Tq_FastTrack,6.245913151529802,0.1564311836261385,6.089481967903663,6.402344335155941,-0.05381668813468356
Tq_Recupero,0.0,0.0,0.0,0.0,0.0
Tq_TraceDetection,5.324372461258926,0.1517624598075318,5.172610001451393,5.476134921066458,-0.17928262548462015
Tq_Varchi,1.7748661401967538,0.03138076136469887,1.743485378832055,1.8062469015614526,-0.08405856093366891
Tq_XRay,5.29409646724447,0.14607625008337982,5.148020217161091,5.44017271732785,0.1616278817732173
Ts_CheckIn,130.24167777261727,0.4109241356073891,129.83075363700988,130.65260190822465,0.1096321657829898
Ts_FastTrack,48.87918720413771,0.15897270738225963,48.720214496755446,49.03815991151997,-2.9075093364091235E-4
Ts_Recupero,119.88448575587384,0.056036328376512026,119.82844942749733,119.94052208425035,-0.1633125347862039
Ts_TraceDetection,65.1597093014367,0.17220748104515454,64.98750182039156,65.33191678248185,-0.07897365252143089
Ts_Varchi,20.59015207948323,0.03798721206271856,20.55216486742051,20.628139291545946,-0.06285167114231095
Ts_XRay,56.3535090403839,0.15414420630359832,56.1993648340803,56.5076532466875,0.21695647186797523
