Metric,Mean,Width,Min,Max,Autocorr
S_CheckIn,119.62973130798838,0.13817424046120785,119.49155706752717,119.76790554844959,-0.14123038118114575
S_FastTrack,42.617099012806804,0.046575049367750185,42.57052396343905,42.66367406217456,0.004474554252676162
S_Recupero,119.86659034797958,0.062269934008656484,119.80432041397093,119.92886028198824,0.08053392647882136
S_TraceDetection,59.830016873640005,0.1313927444507916,59.69862412918921,59.9614096180908,-0.15113693453877702
S_Varchi,18.815651306243314,0.017461187365782338,18.79819011887753,18.833112493609097,3.2062373962435083E-4
S_XRay,51.05698535872174,0.03674551227311601,51.020239846448625,51.093730870994854,0.08486718107531227
SystemResponseTime_Success,251.0885030881319,0.38582484668315564,250.70267824144872,251.47432793481505,-0.03127269890103094
Tq_CheckIn,10.392979261681136,0.4682122719313246,9.924766989749811,10.86119153361246,0.0926180929660803
Tq_FastTrack,6.948512968521063,0.19188709559528777,6.756625872925776,7.140400064116351,-0.04530908797937006
Tq_Recupero,0.0,0.0,0.0,0.0,0.0
Tq_TraceDetection,5.351212086040051,0.19686130743880467,5.154350778601247,5.548073393478855,-0.020147135583103732
Tq_Varchi,1.7819326265182818,0.03468591914634959,1.7472467073719322,1.8166185456646313,0.08501205555094624
Tq_XRay,4.90178164799852,0.17315172048711808,4.7286299275114025,5.074933368485638,0.10579018150473285
Ts_CheckIn,130.0227105696695,0.5067816659191067,129.5159289037504,130.5294922355886,0.11551520521372152
Ts_FastTrack,49.565611981327855,0.20679459744958997,49.35881738387827,49.77240657877744,-0.022111916479709715
Ts_Recupero,119.86659034797958,0.062269934008656484,119.80432041397093,119.92886028198824,0.08053392647882136
Ts_TraceDetection,65.18122895968006,0.229654963608906,64.95157399607115,65.41088392328896,-0.043922386561925306
Ts_Varchi,20.59758393276161,0.042773499777906586,20.5548104329837,20.640357432539517,0.0738703853976531
Ts_XRay,55.95876700672028,0.1849850097052293,55.77378199701505,56.14375201642551,0.12762712842004895
