Time,Center,Metric,Value
400.0,XRay,TimeTotal,68.70180305066025
400.0,XRay,NumTotal,3.0
400.0,XRay,SystemResponseTime_Success,206.2501221194129
400.0,XRay,BusyServers,3.0
400.0,XRay,TimeQueue,15.891727652084601
400.0,XRay,TimeService,51.107390292995156
400.0,XRay,NumQueue,0.0
400.0,CheckIn,TimeTotal,109.1700454687869
400.0,CheckIn,NumTotal,8.0
400.0,CheckIn,SystemResponseTime_Success,206.2501221194129
400.0,CheckIn,BusyServers,8.0
400.0,CheckIn,TimeQueue,0.3664951872456169
400.0,CheckIn,TimeService,108.77451153632884
400.0,CheckIn,NumQueue,0.0
400.0,FastTrack,TimeTotal,44.236430643711294
400.0,FastTrack,NumTotal,3.0
400.0,FastTrack,SystemResponseTime_Success,206.2501221194129
400.0,FastTrack,BusyServers,3.0
400.0,FastTrack,TimeQueue,2.634529496246055
400.0,FastTrack,TimeService,41.398842799539246
400.0,FastTrack,NumQueue,0.0
400.0,Varchi,TimeTotal,20.306785490042255
400.0,Varchi,NumTotal,0.0
400.0,Varchi,SystemResponseTime_Success,206.2501221194129
400.0,Varchi,BusyServers,0.0
400.0,Varchi,TimeQueue,1.8059481566032851
400.0,Varchi,TimeService,18.500837333438966
400.0,Varchi,NumQueue,0.0
400.0,TraceDetection,TimeTotal,82.17094571882171
400.0,TraceDetection,NumTotal,1.0
400.0,TraceDetection,SystemResponseTime_Success,206.2501221194129
400.0,TraceDetection,BusyServers,1.0
400.0,TraceDetection,TimeQueue,0.0
400.0,TraceDetection,TimeService,82.17094571882171
400.0,TraceDetection,NumQueue,0.0
400.0,Recupero,TimeTotal,113.14293285323245
400.0,Recupero,NumTotal,14.0
400.0,Recupero,SystemResponseTime_Success,206.2501221194129
400.0,Recupero,BusyServers,14.0
400.0,Recupero,TimeQueue,0.0
400.0,Recupero,TimeService,113.14293285323245
400.0,Recupero,NumQueue,0.0
800.0,Varchi,TimeTotal,20.185420084529824
800.0,Varchi,NumTotal,1.0
800.0,Varchi,SystemResponseTime_Success,247.33631977250403
800.0,Varchi,BusyServers,1.0
800.0,Varchi,TimeQueue,1.3349830049188498
800.0,Varchi,TimeService,18.836814804050583
800.0,Varchi,NumQueue,0.0
800.0,CheckIn,TimeTotal,124.73021352601258
800.0,CheckIn,NumTotal,9.0
800.0,CheckIn,SystemResponseTime_Success,247.33631977250403
800.0,CheckIn,BusyServers,8.0
800.0,CheckIn,TimeQueue,8.079815376435063
800.0,CheckIn,TimeService,119.14069794968842
800.0,CheckIn,NumQueue,1.0
800.0,XRay,TimeTotal,59.28060326951029
800.0,XRay,NumTotal,4.0
800.0,XRay,SystemResponseTime_Success,247.33631977250403
800.0,XRay,BusyServers,4.0
800.0,XRay,TimeQueue,7.814091490661849
800.0,XRay,TimeService,50.99838987128056
800.0,XRay,NumQueue,0.0
800.0,FastTrack,TimeTotal,43.04134852455272
800.0,FastTrack,NumTotal,3.0
800.0,FastTrack,SystemResponseTime_Success,247.33631977250403
800.0,FastTrack,BusyServers,3.0
800.0,FastTrack,TimeQueue,1.4370160888614847
800.0,FastTrack,TimeService,41.46063082680508
800.0,FastTrack,NumQueue,0.0
800.0,TraceDetection,TimeTotal,60.86603117407854
800.0,TraceDetection,NumTotal,1.0
800.0,TraceDetection,SystemResponseTime_Success,247.33631977250403
800.0,TraceDetection,BusyServers,1.0
800.0,TraceDetection,TimeQueue,4.153622404653156
800.0,TraceDetection,TimeService,56.11903414018922
800.0,TraceDetection,NumQueue,0.0
800.0,Recupero,TimeTotal,116.970938016755
800.0,Recupero,NumTotal,13.0
