Metric,Mean,Width,Min,Max,Autocorr
Nq_CheckIn,0.5234424085711035,0.019778148416589668,0.5036642601545138,0.5432205569876931,0.015992439711321048
Nq_FastTrack,0.2996688655994259,0.008053065785793503,0.2916157998136324,0.3077219313852194,0.033400415147770236
Nq_Recupero,0.0,0.0,0.0,0.0,0.0
Nq_TraceDetection,0.06805834802851621,0.002124426173348208,0.065933921855168,0.07018277420186442,-0.0881434264744586
Nq_Varchi,0.22528924960627936,0.004219208940493024,0.22107004066578634,0.22950845854677238,-0.08101155254617994
Nq_XRay,0.4055820607290212,0.011980758643399082,0.3936013020856221,0.4175628193724203,0.2275365013047562
Ns_CheckIn,6.396685375146612,0.03556876578179159,6.361116609364821,6.4322541409284035,-0.07812259015976365
Ns_FastTrack,2.1385675900422196,0.012896343853301032,2.1256712461889187,2.1514639338955206,-0.029181341380444346
Ns_Recupero,15.183863171372682,0.03209838936822155,15.151764782004461,15.215961560740903,-0.043627116663613325
Ns_TraceDetection,0.8305857157896024,0.007097396649920927,0.8234883191396815,0.8376831124395233,-0.06200553721304048
Ns_Varchi,2.6129241532841503,0.008371579758993582,2.6045525735251567,2.621295733043144,-0.024166307330374608
Ns_XRay,4.6805124976017405,0.021716367159937792,4.658796130441803,4.702228864761678,0.09975139396030087
X_CheckIn,5.8732429665755115,0.02031286761749814,5.852930098958013,5.89355583419301,-0.14717426325122346
X_FastTrack,1.8388987244427935,0.005967982742174733,1.8329307417006186,1.8448667071849683,-0.1041011503598193
X_Recupero,0.0,0.0,0.0,0.0,0.0
X_TraceDetection,0.7625273677610861,0.0058773981854583456,0.7566499695756278,0.7684047659465444,-0.062186392303288776
X_Varchi,2.3876349036778715,0.005106706533150319,2.382528197144721,2.3927416102110217,0.011100549922194848
X_XRay,4.27493043687272,0.011977405722244226,4.2629530311504755,4.286907842594964,-0.020927024813167404
